"","SchoolCode","SchoolName","EthnicityRace","Grade","PrimaryResidency","UnaccompaniedYouthIndicator","RunawayYouthIndicator","StartDate","EnrollmentStatusCode","ExitDate","SINFStartDate","EngLangAcqStatus","TitleIMigrant","SpecialEducation","year"
"147",6027429,"Edison (Thomas) Elementary","White","4","120-Temporarily Doubled Up","N","N","8/13/2009","10-Primary enrollment","10/7/2009","8/13/2009","EO  ","N","N","2010-2011"
"148",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","6/28/2013","8/26/2013","RFEP","Y","N","2010-2011"
"149",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","5/27/2011","8/26/2013","RFEP","N","N","2010-2011"
"150",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2010-2011"
"151",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","8/31/2012","7/1/2012","EL  ","N","Y","2010-2011"
"152",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/31/2012","7/1/2012","EL  ","N","Y","2010-2011"
"153",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2010-2011"
"154",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","RFEP","N","N","2010-2011"
"155",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","3/10/2009","10-Primary enrollment","5/14/2010","7/1/2012","RFEP","N","N","2010-2011"
"156",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","6/30/2011","8/26/2013","RFEP","N","N","2010-2011"
"157",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/26/2012","7/1/2013","EL  ","N","N","2010-2011"
"158",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/12/2004","10-Primary enrollment","5/27/2011","8/26/2013","RFEP","N","N","2010-2011"
"159",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/10/2006","10-Primary enrollment","6/30/2011","8/26/2013","EL  ","N","Y","2010-2011"
"160",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2010-2011"
"161",6027429,"Edison (Thomas) Elementary","Hispanic","1","110-Hotels/motels","N","N","1/21/2010","10-Primary enrollment","2/25/2011","7/1/2013","EL  ","N","N","2010-2011"
"162",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","3/8/2011","5/20/2014","RFEP","N","N","2010-2011"
"163",6027429,"Edison (Thomas) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/10/2006","10-Primary enrollment","7/19/2011","8/26/2013","RFEP","N","N","2010-2011"
"164",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","N","N","2010-2011"
"165",6027429,"Edison (Thomas) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/25/2012","7/1/2013","EL  ","Y","N","2010-2011"
"166",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/6/2010","10-Primary enrollment","5/27/2011","8/26/2013","EL  ","N","N","2010-2011"
"167",6027429,"Edison (Thomas) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/4/2004","10-Primary enrollment","9/16/2010","10/19/2012","RFEP","N","N","2010-2011"
"168",6027429,"Edison (Thomas) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","9/16/2010","7/1/2010","EL  ","N","N","2010-2011"
"169",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"170",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","3/20/2006","10-Primary enrollment","6/21/2012","7/1/2013","IFEP","N","N","2010-2011"
"171",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/21/2012","3/31/2016","RFEP","N","N","2010-2011"
"172",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","10/23/2008","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","N","2010-2011"
"173",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","6/24/2011","8/26/2013","EO  ","N","N","2010-2011"
"174",6027262,"Franklin (Benjamin) Elementary","White","6","110-Hotels/motels","N","N","9/14/2009","10-Primary enrollment","6/30/2010","1/22/2014","EO  ","N","Y","2010-2011"
"175",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","6/24/2011","4/28/2014","EO  ","N","N","2010-2011"
"176",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","4/21/2016","RFEP","N","Y","2010-2011"
"177",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","6/24/2011","8/26/2013","EO  ","N","N","2010-2011"
"178",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"179",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"180",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/7/2003","10-Primary enrollment","6/24/2011","8/26/2013","EO  ","N","N","2010-2011"
"181",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","12/4/2007","10-Primary enrollment","6/1/2012","7/1/2011","EL  ","N","N","2010-2011"
"182",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/26/2009","10-Primary enrollment","6/30/2010","7/1/2013","EL  ","N","N","2010-2011"
"183",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/26/2009","10-Primary enrollment","6/30/2010","7/1/2013","EL  ","N","N","2010-2011"
"184",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"185",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","2/14/2013","7/1/2012","RFEP","N","N","2010-2011"
"186",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","1/25/2013","10/29/2013","EO  ","N","N","2010-2011"
"187",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/24/2009","10-Primary enrollment","10/12/2012","7/1/2013","EL  ","N","N","2010-2011"
"188",6027262,"Franklin (Benjamin) Elementary","White","6","100-Temporary Shelters","N","N","8/27/2009","10-Primary enrollment","3/26/2010","9/6/2012","EO  ","N","N","2010-2011"
"189",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","3/11/2010","10-Primary enrollment","3/26/2010","9/4/2013","EO  ","N","N","2010-2011"
"190",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/1/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"191",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","5/2/2014","RFEP","N","Y","2010-2011"
"192",6027262,"Franklin (Benjamin) Elementary","White","5","110-Hotels/motels","N","N","8/18/2008","10-Primary enrollment","12/10/2010","7/1/2010","EO  ","N","N","2010-2011"
"193",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"194",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","12/2/2008","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"195",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/30/2014","7/1/2013","EL  ","N","N","2010-2011"
"196",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2010-2011"
"197",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","8/30/2011","9/1/2011","EL  ","N","N","2010-2011"
"198",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","10/14/2011","7/1/2011","EL  ","N","N","2010-2011"
"199",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2010-2011"
"200",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/12/2004","10-Primary enrollment","6/24/2011","8/12/2013","EL  ","N","Y","2010-2011"
"201",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","Y","2010-2011"
"202",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/28/2013","8/26/2013","EL  ","N","N","2010-2011"
"203",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"204",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","12/2/2005","10-Primary enrollment","6/24/2011","8/28/2011","RFEP","N","N","2010-2011"
"205",6027262,"Franklin (Benjamin) Elementary","Asian","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","Y","2010-2011"
"206",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","EO  ","N","N","2010-2011"
"207",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","Y","2010-2011"
"208",6027262,"Franklin (Benjamin) Elementary","Missing","3","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","7/6/2012","8/14/2013","EO  ","N","Y","2010-2011"
"209",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"210",6027262,"Franklin (Benjamin) Elementary","White","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","7/11/2011","7/1/2013","EO  ","N","Y","2010-2011"
"211",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","4/30/2012","8/26/2013","RFEP","N","N","2010-2011"
"212",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","EO  ","N","N","2010-2011"
"213",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/28/2013","3/31/2016","RFEP","N","N","2010-2011"
"214",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/28/2013","3/31/2016","RFEP","N","N","2010-2011"
"215",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"216",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"217",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","2/5/2009","10-Primary enrollment","8/24/2012","7/1/2013","EL  ","N","N","2010-2011"
"218",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","2/6/2009","10-Primary enrollment","8/24/2012","7/1/2013","RFEP","N","N","2010-2011"
"219",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/23/2009","10-Primary enrollment","6/21/2012","2/5/2014","EL  ","N","N","2010-2011"
"220",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","10/12/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"221",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","3/12/2010","8/26/2013","EL  ","N","N","2010-2011"
"222",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/30/2010","7/1/2013","EL  ","N","Y","2010-2011"
"223",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","3/12/2010","7/1/2013","EL  ","N","Y","2010-2011"
"224",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"225",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"226",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"227",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"228",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/27/2013","RFEP","N","Y","2010-2011"
"229",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","RFEP","N","N","2010-2011"
"230",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","Y","2010-2011"
"231",6027262,"Franklin (Benjamin) Elementary","Hispanic","2","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/27/2014","7/1/2013","RFEP","N","N","2010-2011"
"232",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","2/17/2010","10-Primary enrollment","9/17/2010","7/1/2013","RFEP","N","N","2010-2011"
"233",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2010-2011"
"234",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","Y","2010-2011"
"235",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/30/2011","3/28/2014","RFEP","N","Y","2010-2011"
"236",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","7/11/2005","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","N","2010-2011"
"237",6027262,"Franklin (Benjamin) Elementary","Hispanic","1","120-Temporarily Doubled Up","N","N","8/20/2009","10-Primary enrollment","8/30/2011","1/16/2014","EL  ","N","N","2010-2011"
"238",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","8/30/2011","1/16/2014","EL  ","N","N","2010-2011"
"239",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","7/9/2007","10-Primary enrollment","6/24/2011","8/26/2013","EL  ","N","Y","2010-2011"
"240",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","4/29/2011","8/26/2013","RFEP","N","N","2010-2011"
"241",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/28/2013","9/5/2013","EL  ","N","Y","2010-2011"
"242",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/30/2010","5/13/2014","EL  ","N","Y","2010-2011"
"243",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","8/18/2008","10-Primary enrollment","6/24/2011","1/28/2014","EL  ","N","Y","2010-2011"
"244",6027262,"Franklin (Benjamin) Elementary","Hispanic","3","120-Temporarily Doubled Up","N","N","4/12/2010","10-Primary enrollment","6/30/2014","7/1/2013","RFEP","N","N","2010-2011"
"245",6027262,"Franklin (Benjamin) Elementary","Hispanic","6","120-Temporarily Doubled Up","N","N","4/12/2010","10-Primary enrollment","6/24/2011","8/26/2013","RFEP","N","N","2010-2011"
"246",6027262,"Franklin (Benjamin) Elementary","Hispanic","5","120-Temporarily Doubled Up","N","N","9/17/2009","10-Primary enrollment","6/21/2012","7/1/2013","EO  ","N","Y","2010-2011"
"247",6027262,"Franklin (Benjamin) Elementary","Hispanic","4","120-Temporarily Doubled Up","N","N","3/31/2006","10-Primary enrollment","7/11/2011","2/9/2010","RFEP","N","N","2010-2011"
