year,month,month_year,line,early,ontime,earlyorontime_rail,late,total,pctlate
2010,8,8/1/10,14,1043,14682,,5196,20921,24.84
2010,8,8/1/10,16,1340,21192,,3624,26156,13.86
2010,8,8/1/10,18,1300,22312,,2293,25905,8.85
2010,8,8/1/10,20,1660,19422,,5081,26163,19.42
2010,8,8/1/10,26,3029,25632,,4296,32957,13.04
2010,8,8/1/10,28,349,5769,,1215,7333,16.57
2010,8,8/1/10,30,543,7862,,1431,9836,14.55
2010,8,8/1/10,33,808,7669,,3061,11538,26.53
2010,8,8/1/10,35,250,3780,,904,4934,18.32
2010,8,8/1/10,38,186,2546,,813,3545,22.93
2010,8,8/1/10,40,857,11305,,5859,18021,32.51
2010,8,8/1/10,42,210,3762,,741,4713,15.72
2010,8,8/1/10,45,2305,23461,,3353,29119,11.51
2010,8,8/1/10,53,780,11346,,2066,14192,14.56
2010,8,8/1/10,55,1348,13046,,2528,16922,14.94
2010,8,8/1/10,60,1237,14493,,4214,19944,21.13
2010,8,8/1/10,62,601,9084,,1470,11155,13.18
2010,8,8/1/10,66,1331,15637,,2986,19954,14.96
2010,8,8/1/10,70,638,7806,,1157,9601,12.05
2010,8,8/1/10,71,60,655,,114,829,13.75
2010,8,8/1/10,76,711,9559,,1212,11482,10.56
2010,8,8/1/10,78,731,7592,,1441,9764,14.76
2010,8,8/1/10,81,682,11727,,2098,14507,14.46
2010,8,8/1/10,83,357,5217,,909,6483,14.02
2010,8,8/1/10,84,313,8049,,939,9301,10.10
2010,8,8/1/10,90,829,8495,,1913,11237,17.02
2010,8,8/1/10,92,823,8281,,1794,10898,16.46
2010,8,8/1/10,94,728,12052,,2494,15274,16.33
2010,8,8/1/10,96,159,2462,,1163,3784,30.73
2010,8,8/1/10,102,264,3281,,542,4087,13.26
2010,8,8/1/10,105,1731,15340,,4716,21787,21.65
2010,8,8/1/10,108,1289,12958,,3690,17937,20.57
2010,8,8/1/10,110,847,10023,,1647,12517,13.16
2010,8,8/1/10,111,927,10938,,3829,15694,24.40
2010,8,8/1/10,115,749,8391,,2577,11717,21.99
2010,8,8/1/10,117,602,6721,,2114,9437,22.40
2010,8,8/1/10,120,135,2132,,303,2570,11.79
2010,8,8/1/10,121,434,5297,,957,6688,14.31
2010,8,8/1/10,125,5,66,,32,103,31.07
2010,8,8/1/10,126,12,184,,24,220,10.91
2010,8,8/1/10,127,111,727,,256,1094,23.40
2010,8,8/1/10,130,3,68,,75,146,51.37
2010,8,8/1/10,150,1284,14895,,4584,20763,22.08
2010,8,8/1/10,152,943,13898,,2952,17793,16.59
2010,8,8/1/10,154,861,1665,,219,2745,7.98
2010,8,8/1/10,155,30,671,,118,819,14.41
2010,8,8/1/10,156,472,3439,,2172,6083,35.71
2010,8,8/1/10,158,248,4233,,895,5376,16.65
2010,8,8/1/10,161,214,2123,,230,2567,8.96
2010,8,8/1/10,163,1824,16037,,3167,21028,15.06
2010,8,8/1/10,164,924,9724,,2126,12774,16.64
2010,8,8/1/10,165,753,10726,,2230,13709,16.27
2010,8,8/1/10,166,697,12862,,3092,16651,18.57
2010,8,8/1/10,167,196,2174,,963,3333,28.89
2010,8,8/1/10,168,63,860,,179,1102,16.24
2010,8,8/1/10,169,405,3791,,576,4772,12.07
2010,8,8/1/10,175,43,510,,75,628,11.94
2010,8,8/1/10,176,73,1152,,60,1285,4.67
2010,8,8/1/10,177,2,43,,5,50,10.00
2010,8,8/1/10,180,602,8761,,2161,11524,18.75
2010,8,8/1/10,183,220,4259,,786,5265,14.93
2010,8,8/1/10,190,338,4277,,915,5530,16.55
2010,8,8/1/10,200,1127,13358,,1957,16442,11.90
2010,8,8/1/10,201,54,773,,306,1133,27.01
2010,8,8/1/10,202,62,546,,69,677,10.19
2010,8,8/1/10,204,824,10952,,2933,14709,19.94
2010,8,8/1/10,205,3,228,,69,300,23.00
2010,8,8/1/10,206,777,7926,,1534,10237,14.98
2010,8,8/1/10,207,937,12875,,3363,17175,19.58
2010,8,8/1/10,209,55,984,,52,1091,4.77
2010,8,8/1/10,210,1149,12039,,3834,17022,22.52
2010,8,8/1/10,211,61,791,,154,1006,15.31
2010,8,8/1/10,212,773,8350,,2820,11943,23.61
2010,8,8/1/10,214,52,753,,72,877,8.21
2010,8,8/1/10,217,323,4580,,2277,7180,31.71
2010,8,8/1/10,218,166,3361,,1130,4657,24.26
2010,8,8/1/10,220,22,533,,171,726,23.55
2010,8,8/1/10,222,242,3031,,614,3887,15.80
2010,8,8/1/10,224,934,10233,,2627,13794,19.04
2010,8,8/1/10,230,419,5619,,1346,7384,18.23
2010,8,8/1/10,232,7,138,,129,274,47.08
2010,8,8/1/10,233,951,7492,,1831,10274,17.82
2010,8,8/1/10,234,391,5970,,1365,7726,17.67
2010,8,8/1/10,236,393,5284,,847,6524,12.98
2010,8,8/1/10,243,322,3883,,528,4733,11.16
2010,8,8/1/10,245,407,6210,,815,7432,10.97
2010,8,8/1/10,246,318,5232,,1203,6753,17.81
2010,8,8/1/10,251,479,6929,,1136,8544,13.30
2010,8,8/1/10,252,131,2677,,724,3532,20.50
2010,8,8/1/10,258,149,2278,,172,2599,6.62
2010,8,8/1/10,260,895,11371,,2456,14722,16.68
2010,8,8/1/10,265,307,3928,,446,4681,9.53
2010,8,8/1/10,266,104,3181,,1432,4717,30.36
2010,8,8/1/10,267,281,3385,,677,4343,15.59
2010,8,8/1/10,268,168,2231,,242,2641,9.16
2010,8,8/1/10,270,31,674,,262,967,27.09
2010,8,8/1/10,287,133,2682,,309,3124,9.89
2010,8,8/1/10,290,72,1205,,127,1404,9.05
2010,8,8/1/10,292,154,3432,,1006,4592,21.91
2010,8,8/1/10,305,300,4638,,1430,6368,22.46
2010,8,8/1/10,344,167,2437,,273,2877,9.49
2010,8,8/1/10,439,290,2022,,413,2725,15.16
2010,8,8/1/10,442,11,85,,26,122,21.31
2010,8,8/1/10,445,96,1192,,392,1680,23.33
2010,8,8/1/10,450,44,152,,35,231,15.15
2010,8,8/1/10,460,388,5085,,2871,8344,34.41
2010,8,8/1/10,485,116,1881,,330,2327,14.18
2010,8,8/1/10,487,318,4570,,1082,5970,18.12
2010,8,8/1/10,534,225,878,,752,1855,40.54
2010,8,8/1/10,550,405,5501,,2202,8108,27.16
2010,8,8/1/10,603,505,8433,,3891,12829,30.33
2010,8,8/1/10,607,34,247,,47,328,14.33
2010,8,8/1/10,608,20,199,,134,353,37.96
2010,8,8/1/10,611,340,5292,,1049,6681,15.70
2010,8,8/1/10,612,289,3864,,1100,5253,20.94
2010,8,8/1/10,620,62,1281,,153,1496,10.23
2010,8,8/1/10,625,10,82,,34,126,26.98
2010,8,8/1/10,626,23,299,,264,586,45.05
2010,8,8/1/10,634,0,315,,104,419,24.82
2010,8,8/1/10,645,35,609,,83,727,11.42
2010,8,8/1/10,665,38,350,,39,427,9.13
2010,8,8/1/10,685,25,825,,95,945,10.05
2010,8,8/1/10,687,55,1060,,248,1363,18.20
2010,8,8/1/10,704,239,2112,,1578,3929,40.16
2010,8,8/1/10,705,1087,8983,,2860,12930,22.12
2010,8,8/1/10,710,468,3658,,1115,5241,21.27
