LEAK_ID,RPT_TYPE,RPT_DATE,ADDRESS,MAIN_ST,CROSS_ST,PIPE_SIZE,PIPE_TYPE,YR_INST,PLR_INST,LEAK_TYPE,LEAK_QUANT,ANOD_INST,COAT_TYPE,COAT_COND,SOIL_TYPE,FOREMAN,WSM_NBR,REPAIR_HRS,MAN_HRS,REMARKS,LAT,LON,MEANgid,COUNT
65394,MAIN,7-Aug-13,9101 HAZEN DR,1' WE EASMENT N/O HAZEN DR,89' SS MULHOLLAND DR,6.000000000000000,STEEL,1935,54060,RUST HOLE,1,,,,,JIMENEZ,154-168,7.000000000000000,21.000000000000000,"ARRIVED AT JOBSITE, WALK UP PROPERTY, INVESDTIGATED, FOUND WATER MAIN BEHIND PROPERTY ON RIGHT A WAY, HAD  TO HIKE UP WITH TOOLS, EXCAVATED BY HAND, FOUND 2 RUST HOLES ON 6"" STL WATER MAIN, REPAIRED W/ 2-6X 8 CLAMP, HEAVY ROOT JOB, BACKFILLED W/ NATIVE S",34.118733859999999,-118.395749199999997,10.0000000000000000,1.0000000000000000
65395,MAIN,7-Aug-13,2620 JALMIA DR,7' EW JALMIA DR,89' SS JALMIA PL,6.000000000000000,STEEL,1946,64525,RUST HOLE,1,,,,LOAM,SPEARS,154-177,7.500000000000000,22.500000000000000,"REPAIRED RUST HOLE LEAK IN 6"" STEEL MAIN WITH A LARGE SCREWPIN.",34.118928510000003,-118.360739800000005,10.0000000000000000,1.0000000000000000
65404,MAIN,12-Aug-13,2219 VERDE OAK DR,12' EW VERDE OAK DR,8' SN VALLEY OAK DR,6.000000000000000,STEEL,1923,34123,RUST HOLE,1,,,SLIGHT,DECOMP GRANITE,SCHWEINBOLD,152-192,7.500000000000000,22.500000000000000,"REPAIRED 6"" STL WATER MAIN WITH REDWOOD & CLAMP. BACKFILLED, TAMPED, & OILED. MADE PICK-UP. CLEAN & SWEPT AREA.",34.110245829999997,-118.312136800000005,10.0000000000000000,1.0000000000000000
65839,MAIN,12-Aug-13,4015 WOODCLIFF ROAD,11' W/C WOODCLIFF RD.,3' N/C KINGSWOOD LANE,16.000000000000000,C.I.,1954,70431,JOINT,1,,,,,M. OBREGON,164-144,8.000000000000000,24.000000000000000,"HIT LEAD JOINT BACKFILLED. (16"")",34.143368729999999,-118.467529200000001,10.0000000000000000,1.0000000000000000
65832,MAIN,14-Aug-13,4012 PROSPECT AVE,20' NS PROSPECT AVE,130' WW SANBORN AVE,4.000000000000000,C.I.,1925,41854,SPLIT,1,,,OK,CLAY,PRECIADO,148-201,7.500000000000000,15.000000000000000,"FOUND SMALL LEAK AT BOTTOM OF 4"" MAIN INSTALLED 360 DEGREE REPAIR CLAMP & BACKFILL WITH CON ROCK & TEMP.",34.101783550000000,-118.279102300000005,10.0000000000000000,1.0000000000000000
65407,MAIN,15-Aug-13,263 S IRVING BLVD,19' EW IRVING BLVD,198' NN 3RD,6.000000000000000,C.I.,,,SPLIT,1,,,,,SALDIVAR,136-189,10.000000000000000,30.000000000000000,"VERY HARD TO FIND MAIN LEAK, ONCE FOUND MADE REPAIRS WITH A 6""X 12"" 360 DEGREE REPAIR CLAMP. BACKFILLED. TEMP OIL, LEFT SAFE & CLEAN.",34.069599930000003,-118.318475500000005,10.0000000000000000,1.0000000000000000
65410,MAIN,20-Aug-13,101 N MCCADDEN,20' EW MCCADDEN,48' NN 1ST ST,6.000000000000000,C.I.,1925,35240,RUPTURE,1,,,,,JIMENEZ,138-183,5.500000000000000,16.500000000000000,"FOUND LARGE RUPTURE ON 6"" CI WATER MAIN W/ SOME STREET DAMAGE, RAISED CONCRETE STREET. CUT IN 5' OF DI, BACKFILLED, TEMP OIL, CLEAN UP, JOB SITE SAFE.",34.073822509999999,-118.337183499999995,10.0000000000000000,1.0000000000000000
65417,MAIN,23-Aug-13,535 N ROSSMORE AVE,20' EW ROSSMORE AVE,376' NN ROSEWOOD AVE,6.000000000000000,C.I.,1922,29561,ROUND CRACK,1,,,NONE,CLAY,SPEARS,140-186,13.500000000000000,37.500000000000000,"CUT IN 8' OF 6"" D.I. PIPE TO REPAIR LEAK.",34.080055899999998,-118.327226499999995,10.0000000000000000,1.0000000000000000
65419,MAIN,24-Aug-13,7940 WILLOW GLEN RD,17' NS WILLOW GLEN RD,572' WW WOODSTOCK RD,6.000000000000000,STEEL,1928,47672,RUST HOLE,1,,,NONE,DG,BRAYBOY,154-174,8.000000000000000,16.000000000000000,LEFT LARGE PICK-UP W/S STREET 7940 WILLOW GLEN SITE SAFE 1ST THING FOR DITCH INSPECTOR.,34.119212269999998,-118.370901900000007,10.0000000000000000,1.0000000000000000
65426,MAIN,26-Aug-13,7997 WILLOW GLEN RD,10' WW WILLOW GLEN RD,534' NN DOMINION WAY,6.000000000000000,STEEL,1936,47672,RUST HOLE,1,,,NONE,LOAM,SPEARS,156-174,7.000000000000000,14.000000000000000,"REPAIRED RUST HOLE LEAK ON 6"" STEEL MAIN WITH MEDIUM SCREW PIN.",34.119836579999998,-118.371048400000006,10.0000000000000000,1.0000000000000000
65422,MAIN,26-Aug-13,1645 SUNSET PLAZA DR,7' SN SUNSET PLAZA DR,80' WW HALSAM TERRACE,6.000000000000000,STEEL,,,"CLAMP, RUST HOLE",1,,,,,SALDIVAR,148-171,9.000000000000000,27.000000000000000,"MADE REPAIRS ON A 6"" STL MAIN LEAK, REMOVED OLD 6""X 8"" 360 DEGREE REPAIR CLAMP, GASKET WAS BURNED OUT, USED A 1"" REDWOOD PLUG AND A SERVICE CLAMP. TIGHT SPACE TO WORK NEXT TO SERVICE CORP.",34.101351930000000,-118.381271900000002,10.0000000000000000,1.0000000000000000
65840,MAIN,29-Aug-13,4012 FARMOUTH DR,146' WW AMESBURY RD,14' SN FARMOUTH DR,6.000000000000000,D.I.,1956,74188,RETAIN,1,,,,,HOOVER,154-201,7.000000000000000,14.000000000000000,"RETAINED 6"" GATE VALVE & 45 DEGREE BEND FOR SEWER CONTRACTOR TO REMOVE THRUST BLOCK THAT WAS COVERING SEWER MAIN.",34.118104010000003,-118.282252999999997,10.0000000000000000,1.0000000000000000
65428,MAIN,29-Aug-13,9610 HIGHLAND GORGE DR,11' WE MONTE PLACENTIA WAY,8' SS HIGHLAND GORGE DR,2.000000000000000,C.I.,,,RUST HOLE,1,,,,,SALDIVAR,146-162,7.000000000000000,21.000000000000000,"2"" C.I. MAIN LEAK REPAIR",34.095895239999997,-118.415098200000003,10.0000000000000000,1.0000000000000000
66103,MAIN,6-Sep-13,2620 JALMIA DR,9' EW JALMIA DR,89' SS JALMIA PL,6.000000000000000,STEEL,1946,64525,RUST HOLE,1,,,NONE,LOAM,SPEARS,154-177,8.000000000000000,16.000000000000000,REPAIRED RUST HOLE LEAK WITH  SCREW PIN.,34.118945519999997,-118.360736799999998,10.0000000000000000,1.0000000000000000
66108,MAIN,7-Sep-13,5635 BRIARCLIFF RD,5' WE BRIARCLIFF RD,348' NN VERDEOAK DR,4.000000000000000,STEEL,1924,34659,RUST HOLE,1,,,NONE,LOAM,SPEARS,152-192,4.000000000000000,8.000000000000000,"REPAIRED 4"" STEEL RUST HOLE LEAK WITH 4""X 8"" 360 DEGREE CLAMP.",34.109000500000000,-118.313036499999995,10.0000000000000000,1.0000000000000000
65552,MAIN,8-Sep-13,3002 MAXWELL ST,22' WE ETTRICK ST,30' SS MAXWELL ST,4.000000000000000,C.I.,1924,33926,SPLIT,1,,,,,UNGSON,152-204,8.500000000000000,16.500000000000000,"BROKE OUT CONCRETE STREET; EXCAVATED DOWN TO 4"" C.I. MAIN FOUND SPLIT @ BOTTOM; INSTALLED 4""X 12"" 3600 DEGREE CLAMP; BACKFILLED W/ CONROCK; TEMP. OIL; LEFT SITE CLEAN & SAFE.",34.111973970000001,-118.271404799999999,10.0000000000000000,1.0000000000000000
66114,MAIN,8-Sep-13,843 S SIERRA BONITA,22' EW SIERRA BONITA,418'SS EIGHTH STREET,4.000000000000000,C.I.,1924,32732,RUPTURE,1,,,,ADOBE,WASHINGTON,134-180,5.000000000000000,10.000000000000000,"HAD 3 GATE SHUT OFF. REPAIRED RUPTURE ON 4"" CI MAIN WITH 4""X 12"" 360 DEGREE CLAMP. BACKFILLED/ CLEAN UP & OK COMPLETE.",34.059372269999997,-118.355124599999996,10.0000000000000000,1.0000000000000000
66118,MAIN,10-Sep-13,6250 ROCKCLIFF DR,7' WE ROCKCLIFF DR,98' LEDGEWOOD DR,8.000000000000000,STEEL,1931,51007,RUST HOLE,1,,,MED,DECOMP GRANITE,SCHWEINBOLD,158-189,5.500000000000000,16.500000000000000,"REPAIRED 8"" STL WATER MAIN WITH REDWOOD & CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.128061660000000,-118.321736099999995,10.0000000000000000,1.0000000000000000
66135,MAIN,10-Sep-13,1581 N CRESCENT HTS BLVD,15' NS CRESCENT HTS BLVD,81' EW HOLLYWOOD BLVD,4.000000000000000,STEEL,1928,46891,RUST HOLE,1,,,,,SALDIVAR,148-174,4.000000000000000,13.000000000000000,"MADE REPAIRS ON A 4"" STEEL MAIN LEAK, BACKFILLED, TEMP OIL, LEFT JOB SITE SAFE AND CLEAN.",34.100016740000001,-118.367351900000003,10.0000000000000000,1.0000000000000000
66138,MAIN,11-Sep-13,1915 GRACE AVE,15' EW GRACE AVE,135' NN FRANKLIN AVE,6.000000000000000,C.I.,1923,12500,ROUND CRACK,1,,,,,SCHWEINBOLD,150-186,6.000000000000000,19.500000000000000,"REPAIRED 6"" CI WATER MAIN WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.105688620000002,-118.332150100000007,10.0000000000000000,1.0000000000000000
65557,MAIN,13-Sep-13,2317 SAINT GEORGE ST,146' NN FRANKLIN AVE,22' EW SAINT GEORGE ST,6.000000000000000,C.I.,1925,41819,,1,,,,,HOOVER,150-201,8.000000000000000,32.000000000000000,"REPAIRED LEAK ON 6"" CI MAIN. BACKFILLED, TEMP ASPHALT, CLEAN UP, LEFT SITE SAFE.",34.105912089999997,-118.278604400000006,10.0000000000000000,1.0000000000000000
65553,MAIN,19-Sep-13,2825 GLENDALE BLVD,76' SS ROKEBY ST,,6.000000000000000,C.I.,,,RUST HOLE,1,,,,,ARIAS,150-207,3.000000000000000,9.000000000000000,"MAIN STARTED LEAKING AFTER SERVICE RETAP EXCAVATING WAS PERFPRMED. FOUND RUST HOLE 2 FEET INSIDE BANK. EXCAVATED. INSTALLED 6""X 12"" 360 DEGREE REPAIR CLAMP.",34.108100659999998,-118.263715800000000,10.0000000000000000,1.0000000000000000
66242,MAIN,21-Sep-13,6614 LASH LN,11' SN LASH LN,67' WW WHITLEY TERR,8.000000000000000,C.I.,1927,45885,SPLIT,1,,,NONE,CLAY,SPEARS,152-186,8.000000000000000,48.000000000000000,"CUT IN 7' OF 8"" DI PIPE TO REPAIR 8"" C.I. MAIN SPLIT.",34.110452029999998,-118.333749299999994,10.0000000000000000,1.0000000000000000
66246,MAIN,23-Sep-13,1959 GRACE AVE,13' E/W GRACE AVE,475' NN FRANKLIN AVE,6.000000000000000,C.I.,1929,32500,RUPTURE,1,,,THICK,LOAMY CLAY,SCHWEINBOLD,150-186,9.000000000000000,27.000000000000000,"REPLACED 6' OF CI WATER MAIN WITH DI PIPE. BLOCKED IN PLACE. FLUSHED. BACKFILLED, TAMPED, & OILED. USED BACKHOE TO HELP DIG OUT RAISED ASPHALT & POT HOLES & REASPHALTED. CLEAN & SWEPT AREA.",34.106670950000002,-118.332153300000002,10.0000000000000000,1.0000000000000000
66245,MAIN,23-Sep-13,1820 EL CERRITO PL,187' NN FRANKLIN AVE,18' EW EL CERRITO PL,8.000000000000000,C.I.,1953,53798,,1,,,,,JIMENEZ,150-183,13.500000000000000,40.500000000000000,"FOUND LONG SPLIT ON 8"" CI WATER MAIN, CUT IN 14' OF DI PIPE W/ 1- 1"" SERVICE INVOLVED, REFIT SERVICE, BACKFILL, TEMP OIL, CLEAN UP, JOB SITE SAFE.",34.104567480000000,-118.345066700000004,10.0000000000000000,1.0000000000000000
66255,MAIN,24-Sep-13,1401 SUNSET PLAZA DR,10' S/N SUNSET PLAZA DR.,81' EE RISING GLEN RD,6.000000000000000,STEEL,1929,48083,RUST HOLE,1,,,,,SALDIVAR,146-171,9.000000000000000,27.000000000000000,"MADE REPAIRS ON A 6"" STEEL MAIN LEAK. BACKFILLED, TEMP OIL, LEFT JOB SITE SAFE AND CLEAN.",34.096525880000002,-118.383059399999993,10.0000000000000000,1.0000000000000000
66287,MAIN,26-Sep-13,143 N LARCHMONT DR,13' EW LARCHMONT DR,238' NN 2ND ST,4.000000000000000,C.I.,1920,26825,SPLIT,1,,,THICK,LOAMY SAND,SCHWEINBOLD,138-189,7.000000000000000,21.000000000000000,"REPAIRED 4"" CI WATER MAIN WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.071862770000003,-118.323728200000005,10.0000000000000000,1.0000000000000000
66289,MAIN,26-Sep-13,403 N GOWER ST,17' EW GOWER ST,422' SS ROSEWOOD AVE,4.000000000000000,C.I.,,,SPLIT,1,,,THICK,CLAY,SCHWEINBOLD,140-189,4.500000000000000,11.000000000000000,"REPAIRED 4"" CI WATER MAIN WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.077689730000003,-118.322698799999998,10.0000000000000000,1.0000000000000000
66363,MAIN,2-Oct-13,8067 WILLOW GLEN RD,10' WE WILLOW GLEN RD,126' NN THAMES PL,6.000000000000000,C.I.,1926,43070,RUST HOLE,1,,,,DECOMP GRANITE,SCHWEINBOLD,154-174,3.500000000000000,14.500000000000000,"REPAIRED 6"" STL WATER MAIN WITH SCREW PIN. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.118262930000000,-118.372278300000005,10.0000000000000000,1.0000000000000000
66369,MAIN,10-Oct-13,5320 ROSEWOOD AVE,17' NS ROSEWOOD AVE,57' EE LUCERNE BLVD,4.000000000000000,C.I.,1923,31242,RUPTURE,1,,,,B,BARRAGAN,140-189,6.000000000000000,18.000000000000000,"FOUND LARGE RUPTURE ON 4"" C.I. MAIN CUT OUT 3' AND REPLACED WITH D.I. PIPE AND TWO MECHANICAL COUPLINGS. BACKFILLED, TAMPED AND OILED EXCAVATION. CLEANED UP AND MADE JOB SAFE.",34.078912559999999,-118.324525899999998,10.0000000000000000,1.0000000000000000
66377,MAIN,15-Oct-13,321 N ARDEN BLVD,22' EW ARDEN BLVD,227' NN BEVERLY BLVD,4.000000000000000,C.I.,1920,26707,SPLIT,1,,,NONE,CLAY,SPEARS,140-189,8.000000000000000,16.000000000000000,"CUT IN 4""X 8"" NIPPLE TO REPAIR 4"" C.I. MAIN SPLIT.",34.076925119999999,-118.326029000000005,10.0000000000000000,1.0000000000000000
66393,MAIN,17-Oct-13,661 CLOVERDALE AVE,17' EW CLOVERDALE AVE,237' NN WILSHIRE BLVD,6.000000000000000,C.I.,1924,34230,"RUST HOLE, SPLIT",1,,,NONE,CLAY,SPEARS,134-183,6.000000000000000,18.000000000000000,"REPAIRED TWO LEAKS ON 6"" C.I. MAIN WITH TWO 6""X 12"" 360 DEGREE CLAMPS.",34.063048479999999,-118.346200800000005,10.0000000000000000,1.0000000000000000
66399,MAIN,18-Oct-13,1731 FRANKLIN CANYON DR,WE FRANKLIN CANYON DR,340' NN BEVERLY DR & FRANKLIN CANYON DR,4.000000000000000,STEEL,1927,44699,RUST HOLE,1,,,,,BRAYBOY,148-159,9.000000000000000,18.000000000000000,LEFT SMALL PICK-UP FOR DITCH INSPECTOR IN FRONT OF 1730 FRANKLIN CANYON DR,34.102478830000003,-118.416493399999993,10.0000000000000000,1.0000000000000000
65959,MAIN,21-Oct-13,3179 LINDO ST.,2' N/C LINDO ST.,130' E/C PRIMERA AVE.,6.000000000000000,C.I.,1974,91479,ROUND CRACK,1,,,FAIR,GOOD,E. GARCIA,160-183,,,"FOUND LEAK ON 6"" CI MAIN, MADE REPAIRS, BACKFILLED, AND CLEANED UP AREA.",34.131329899999997,-118.343477399999998,10.0000000000000000,1.0000000000000000
66408,MAIN,21-Oct-13,600 CLOVERDALE AVE,17' EW CLOVERDALE AVE,38' NN WILSHIRE BLVD,6.000000000000000,C.I.,1924,34230,RUPTURE,1,,,THICK,HARD CLAY,SCHWEINBOLD,134-183,6.000000000000000,18.000000000000000,"REPAIRED 6"" WATER MAIN WITH WOOD & CLAMP. FLUSHED WATER MAIN. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CLEAN & SWEPT AREA.",34.062512980000001,-118.346199799999994,10.0000000000000000,1.0000000000000000
66410,MAIN,22-Oct-13,6640 WHITLEY TER,10' SN WHITLEY TER,152' EE BONAIR PL,6.000000000000000,C.I.,1927,45774,SPLIT,1,,,,,SALDIVAR,150-186,9.000000000000000,27.000000000000000,"MADE REPAIRS ON A 6"" C.I. MAIN LEAK. BACKFILLED, TEMP OIL, LEFT SAFE & CLEAN.",34.106841860000003,-118.334437600000001,10.0000000000000000,1.0000000000000000
66421,MAIN,29-Oct-13,8472 BRIER DR,11' NS BRIER DR,72' WW OAK ST,,STEEL,1939,56262,RUST HOLE,1,,,,,JIMENEZ,150-174,3.500000000000000,10.500000000000000,"FOUND SMALL PIN HOLE ON 4"" STL WATER MAIN, REPAIRED WIHT 4X 12 CLAMP BACKFILLED, TEMP OIL, CLEAN UP. NO PAVING NEEDED DUE TO STREET VERY BAD.",34.104300660000000,-118.376001400000007,10.0000000000000000,1.0000000000000000
66361,MAIN,30-Oct-13,BEVERLY DR / FRANKLIN CYN DR,10' WE BEVERLY DR,4' NS FRANKLIN CYN DR,4.000000000000000,STEEL,1927,44699,GATE VALVE,1,,,,,SPEARS,148-159,11.500000000000000,23.000000000000000,"CHANGED 4"" BONNET ASSEMBLY TO REPAIR BROKEN GATE VALVE.",34.101548690000001,-118.416640599999994,10.0000000000000000,1.0000000000000000
66428,MAIN,31-Oct-13,8016 WILLOW GLEN RD,10' NS WILLOW GLEN RD,711' EE DOMINION WAY,6.000000000000000,STEEL,1926,43070,"ROUND CRACK, RUST HOLE",1,,,,,SALDIVAR,154-174,6.000000000000000,12.000000000000000,"MADE REPAIRS ON A 6"" STEEL MAIN LEAK, LEFT JOB SAFE AND CLEAN. (HAD 3- DIFFERENT LEAK LOCATIONS) HAD TO MAKE TRENCH LONGER TO MAKE REPAIRS.",34.119290440000000,-118.371349699999996,10.0000000000000000,1.0000000000000000
66326,MAIN,2-Nov-13,4617 MORSE AVE,12' W/C MORSE AVE.,187' N/C SARAH ST.,6.000000000000000,C.I.,1937,39360,ROUND CRACK,1,,,,SAND,M. OBREGON,168-159,9.199999999999999,26.399999999999999,"MAIN LEAK, USED 360 DEGREE REPAIR CLAMP, STREET DAMAGE 20' X 8'",34.154500990000003,-118.416053199999993,10.0000000000000000,1.0000000000000000
66013,MAIN,2-Nov-13,3520 N. KNOLL DR.,6' E/C N. KNOLL DR.,255' N/C LAKE HOLLYWOOD DR.,6.000000000000000,C.I.,1938,55775,ROUND CRACK,1,,CLAY,GOOD,,M. OBREGON,160-183,8.000000000000000,16.000000000000000,"FOUND 6"" ROUND CRACK, MADE REPAIRS, JOB COMPLETED.",34.132618620000002,-118.338663400000002,10.0000000000000000,1.0000000000000000
66340,MAIN,6-Nov-13,5049 STERN AVE.,12' W/C  STERN AVE.,471' S/C HARTSOOK ST.,6.000000000000000,C.I.,1948,60605,,1,,,,,E. GARCIA,170-156,,,"FOUND LEAK ON 6"" CI MAIN, MADE REPAIRS, FLUSHED MAIN, BACKFILLED & CLEANED-UP AREA. ROOTS.",34.162615740000000,-118.434583300000000,10.0000000000000000,1.0000000000000000
66341,MAIN,6-Nov-13,4853 MAMMOTH AVE.,11' W/C MAMMOTH AVE.,169' N/C LA MADIA,6.000000000000000,C.I.,1946,59634,ROUND CRACK,1,,,,,G. MATCHIE,170-156,6.500000000000000,23.500000000000000,"PLACED 360 DEGREE REPAIR CLAMP ON 6"" CI MAIN, BACKFILLED, TEMPED, CLEANED UP, MADE SAFE.",34.159074990000001,-118.432492300000007,10.0000000000000000,1.0000000000000000
66375,MAIN,6-Nov-13,111 N. NORTON AVE.,29' E/W NORTON AVE.,115 N/N FIRST ST.,6.000000000000000,C.I.,1927,44711,RUPTURE,1,,,,,E. BRAYBOY,138-189,7.000000000000000,14.000000000000000,"REPAIR 6"" C.I. MAIN LEAK RUPTURE WITH 6"" X 12"" 360 DEGREE REPAIR CLAMP 44711 (27) 138-189. BACKFILL, CLEAN UP, SITE SAFE",34.073429900000001,-118.317155799999995,10.0000000000000000,1.0000000000000000
66386,MAIN,8-Nov-13,8467 BRIER DR.,8' N/S BRIER DR.,166' E/E OAK ST.,4.000000000000000,STEEL,1930,49567,RUST HOLE,1,,,,,J JIMENEZ,150-174,4.000000000000000,8.000000000000000,"FOUND RUSH HOLE ON 4"" SH WM, REPAIRED W/ 4"" X 12"" CLAMP, BACKFILLED, TAMPED, TEMP OIL, CLEAN UP, JOB SITE SAFE. NO PAVING NEEDED, DUE TO STREET VERY BAD.",34.104306970000003,-118.375705199999999,10.0000000000000000,1.0000000000000000
66344,MAIN,8-Nov-13,5807 NATICK AVE.,12' W/C NATICK AVE.,101' N/C HATTERAS ST.,6.000000000000000,C.I.,1955,73655,,1,,,,CLAY,G. MATCHIE,176-150,10.000000000000000,36.000000000000000,"CUT IN 72"" OF DI PIPE, BACKFILLED WITH C.A.B., MADE SITE SAFE, CLEAN UP TO BE DONE IN THE DAYLIGHT.",34.176018390000003,-118.454204599999997,10.0000000000000000,1.0000000000000000
66413,MAIN,14-Nov-13,9TH STREET,22' N/S 9TH STREET,10' E/W DETROIT ST.,8.000000000000000,C.I.,1922,30400,ROUND CRACK,1,,,NONE,CLAY,M. SPEARS,132-180,8.500000000000000,17.000000000000000,"REPAIRED ROUND CRACK LEAK WITH 8"" X 12"" 360 DEGREE CLAMP.",34.058875610000001,-118.346527199999997,10.0000000000000000,1.0000000000000000
66420,MAIN,18-Nov-13,2600 WOODSTOCK RD.,25' E/E WOODSTOCK RD.,26' N/S WILLOW GLEN RD.,2.000000000000000,STEEL,,,RUST HOLE,1,,,,ADOBE,A. WASHINGTON,154-174,9.500000000000000,28.500000000000000,"LEAK ON G.V.#365 (2"" BYPASS G.V.)BROKE OUT, HAND DUG, REPAIRED BY PASS WITH 2"" X 5"" 360 DEGREE CLAMP, CLEAN UP, BACKFILL, OIL, PICK UP, COMPLETE.",34.118226800000002,-118.369581400000001,10.0000000000000000,1.0000000000000000
66423,MAIN,18-Nov-13,8010 WILLOW GLEN RD.,10' WE WILLOW GLEN RD,686' N/N THAMES PL.,6.000000000000000,STEEL,1926,43070,RUST HOLE,1,,,,,C.  BARRAGAN,154-174,9.000000000000000,27.000000000000000,"FOUND A PIN HOLE LEAK ON 6"" STL WATER MAIN, REPAIRED WITH A SCREW PIN.",34.119390230000000,-118.371222799999998,10.0000000000000000,1.0000000000000000
66435,MAIN,20-Nov-13,6200 ROCKCLIFF DR.,15' E/W ROCKCLIFF DR.,335' N/N LEDGEWOOD DR.,8.000000000000000,STEEL,1931,51007,RUST HOLE,1,,,,,J JIMENEZ,158-189,3.000000000000000,9.000000000000000,"FOUND RUST HOLE ON 8"" STEEL MAIN, REPAIRED W/8"" X 12"" CLAMP, BACKFILLED, TEMP OIL, CHEAN UP, JOB SITE SAFE.",34.127917930000002,-118.321288199999998,10.0000000000000000,1.0000000000000000
67280,MAIN,21-Nov-13,1929 N OXFORD AVE,19 E/W N OXFORD AVE,260' NN FRANKLIN AVE,4.000000000000000,C.I.,1920,27311,SPLIT,1,,,,CLAY,LEROY,150-192,6.500000000000000,13.000000000000000,"3'- 6"" SPLIT ON 4"" CI MAIN INSTALLED 3'- 6"" 4"" DI PIPE AND TWO 4"" MECHANICAL DRESSER COUPLINGS, BACKFILLED/ TEMP & CLEAN UP",34.106188690000003,-118.308199500000001,10.0000000000000000,1.0000000000000000
66454,MAIN,22-Nov-13,603 MANSFIELD AVE.,22' N/S 6TH ST.,69' W/W MANSFIELD AVE.,6.000000000000000,C.I.,1925,41095,ROUND CRACK,1,,,,,J JIMENEZ,134-183,4.000000000000000,12.000000000000000,"FOUND ROUND CRACK ON 6' CI WM, REPAIRED, W/ 6"" X 8"" CLAMP, BACKFILLED, TAMPED, TEMP OIL, CLEAN UP, JOB SITE SAFE.",34.064893750000003,-118.341088600000006,10.0000000000000000,1.0000000000000000
66457,MAIN,25-Nov-13,1450 SUNSET PLAZA DR,9' E/W SUNSET PLAZS DR.,974' N/N BELFAST DR.,6.000000000000000,STEEL,1929,48083,RUST HOLE,1,,,NONE,LOAM,M. SPEARS,146-171,8.000000000000000,24.000000000000000,"REPAIRED PINHOLE LEAK IN 6"" STEEL WATER MAIN WITH A LARGE SCREWPIN.",34.096198219999998,-118.381924699999999,10.0000000000000000,1.0000000000000000
66456,MAIN,25-Nov-13,6750 SANTA MONICA BL.,37' E/W MC CADDEN PL.,20' N/S SANTA MONICA BL.,6.000000000000000,C.I.,1920,27053,SPLIT,1,,,,,J JIMENEZ,144-183,6.500000000000000,19.500000000000000,"FOUND LONG SPLIT ON 6"" CI WM, CUT IN 10' OF DI PIPE, BACKFILLED, TEMP OIL, CLEAN UP, JOB SITE SAFE. (VERY THICK STREET ASPHALT & CONCRETE.)",34.090658040000001,-118.337414400000000,10.0000000000000000,1.0000000000000000
66462,MAIN,27-Nov-13,1301 MANSFIELD AVE.,14' E/W MANSFIELD AVE.,60' N/N FOUNTAIN AVE.,6.000000000000000,C.I.,1925,41117,SPLIT,1,,,FAIR,BAD,M HUGHES,146-183,14.500000000000000,48.500000000000000,"ARRIVED AT JOB SITE, SET TRAFFIC, LOCATED VEHICLE OWNER'S INSTRUCTED LEAK, DEFINED TYPE OF LEAK AND REPAIRS REQUIRED, REMOVED 14' OF CI MAIN, REPLACED WITH 14'OF DUCTIE IRON MAIN WITH 2 COUP. BACKFILLED, TEMPED AND LEFT SAFE.",34.094616230000000,-118.340500500000005,10.0000000000000000,1.0000000000000000
66464,MAIN,28-Nov-13,1301 N. MANSFIELD AVE.,14' E/W MANSFIELD AVE.,125' N/N FOUNTAIN AVE.,6.000000000000000,C.I.,1925,41117,ROUND CRACK,1,,,,,A. WASHINGTON,146-183,4.500000000000000,9.000000000000000,"REPAIRED ROUND CRACK WITH 6"" X 7"" 360 DEGREE CLAMP, BACKFILLED, OILED 5' X 4' EXCAUATION, NEED LARGE PICK UP ONLY.",34.094795390000002,-118.340501599999996,10.0000000000000000,1.0000000000000000
66608,MAIN,2-Dec-13,5608 BRIARCLIFF RD,11' NS BRIARCLIFF RD,26' WW VERDE OAK DR,4.000000000000000,STEEL,1924,34659,RUST HOLE,1,,,NONE,LOAM,SPEARS,152-192,4.500000000000000,13.000000000000000,"SET UP TRAFFIC AT 5608 BRIARCLIFF RD. REPAIRED 4"" STEEL MAIN LEAK WITH 4""X 12"" 360 DEGREE CLAMP. LEFT AREA SAFE.",34.108803109999997,-118.312168999999997,10.0000000000000000,1.0000000000000000
