LENGTH,OWNER,LAST_UPDAT,STATUS,USE_TYPE,PIPE_DIAME,PIPE_DIA_1,PIPE_LENGT,PIPE_THICK,JOINT_METH,PIPE_TYPE,PIPE_MATER,PIPE_LININ,PIPE_PLR_Y,PIPE_LOGIC,SOILRES,LoF_G,CoF_G,BRE_G,GrDate
0, ,, ,TRUNK,60, ,44.99489402,0.4375, , ,STL,CL,2010, ,1552,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,13.52959509,0.4375, , ,STL,CL,2010, ,1853,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,31.73671144,0.4375, , ,STL,CL,2010, ,2059,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,49.37079979,0.4375, , ,STL,CL,2010, ,2129,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,27.80602296,0.4375, , ,STL,CL,2010, ,2128,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,4.673119269,0.4375, , ,STL,CL,2010, ,2128,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,81.51417213,0.4375, , ,STL,CL,2010, ,2129,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,100.1005932,0.4375, , ,STL,CL,2010, ,2130,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,36.03513388,0.4375, , ,STL,CL,2010, ,2132,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,33.2995349,0.4375, , ,STL,CL,2010, ,2137,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.000222568,0.4375, , ,STL,CL,2010, ,2139,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,453.2255844,0.4375, , ,STL,CL,2010, ,2828,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,30.90790852,0.4375, , ,STL,CL,2010, ,3564,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,76.89646091,0.4375, , ,STL,CL,2010, ,3625,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,25.16222196,0.4375, , ,STL,CL,2010, ,3679,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,28.81619108,0.4375, , ,STL,CL,2010, ,3702,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,11.6997079,0.4375, , ,STL,CL,2010, ,3716,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,5.425364624,0.4375, , ,STL,CL,2010, ,3717,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,8.499931407,0.4375, , ,STL,CL,2010, ,3724,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,171.9401288,0.4375, , ,STL,CL,2010, ,3585,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,125.6347097,0.4375, , ,STL,CL,2010, ,3604,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,62.08157475,0.4375, , ,STL,CL,2010, ,3720,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,90.73999509,0.4375, , ,STL,CL,2010, ,3878,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,76.24513889,0.4375, , ,STL,CL,2010, ,3956,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,62.68502522,0.4375, , ,STL,CL,2010, ,3939,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,107.0083692,0.4375, , ,STL,CL,2010, ,3870,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,66.02124501,0.4375, , ,STL,CL,2010, ,3711,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,66.62168078,0.4375, , ,STL,CL,2010, ,3670,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,79.78314284,0.4375, , ,STL,CL,2010, ,3654,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,59.73892755,0.4375, , ,STL,CL,2010, ,3581,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,13.33896999,0.4375, , ,STL,CL,2010, ,3503,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,129.4668228,0.4375, , ,STL,CL,2010, ,3535,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,131.3672407,0.4375, , ,STL,CL,2010, ,3605,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,117.1011111,0.4375, , ,STL,CL,2010, ,3214,B,C,B,20-Jun-13
0, ,, ,TRUNK,60, ,673.481014,0.4375, , ,STL,CL,2010, ,3339,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,47.59496569,0.4375, , ,STL,CL,2010, ,3151,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,9.650043224,0.4375, , ,STL,CL,2010, ,3140,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,45.11675213,0.4375, , ,STL,CL,2010, ,3223,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,21.77494042,0.4375, , ,STL,CL,2010, ,3325,B,C,B,20-Jun-13
0, ,, ,TRUNK,60, ,246.3950938,0.4375, , ,STL,CL,2010, ,3006,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,12.6530632,0.4375, , ,STL,CL,2010, ,2609,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,16.51836193,0.4375, , ,STL,CL,2010, ,2726,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,23.95716559,0.4375, , ,STL,CL,2010, ,3008,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,14.39978608,0.4375, , ,STL,CL,2010, ,3242,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,4.286789875,0.4375, , ,STL,CL,2010, ,3273,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,428.7133493,0.4375, , ,STL,CL,2010, ,3230,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,61.78212354,0.4375, , ,STL,CL,2010, ,3085,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,8.277001349,0.4375, , ,STL,CL,2010, ,3090,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,333.3955407,0.4375, , ,STL,CL,2010, ,2998,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,65.47770849,0.4375, , ,STL,CL,2010, ,2989,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,8.0000908,0.4375, , ,STL,CL,2010, ,2987,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,309.0000362,0.4375, , ,STL,CL,2010, ,2747,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.000001562,0.4375, , ,STL,CL,2010, ,2327,C,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,237.5699212,0.4375, , ,STL,CL,2010, ,2354,C,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.364310876,0.4375, , ,STL,CL,2010, ,2561,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.135823394,0.4375, , ,STL,CL,2010, ,2561,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,24.93012491,0.4375, , ,STL,CL,2010, ,2564,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,64.43835376,0.4375, , ,STL,CL,2010, ,2522,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,199.5617205,0.4375, , ,STL,CL,2010, ,2476,B,C,C,20-Jun-13
0, ,, ,TRUNK,60, ,8.000002202,0.4375, , ,STL,CL,2010, ,2501,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,531.9998211,0.4375, , ,STL,CL,2010, ,3405,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.354003686,0.4375, , ,STL,CL,2010, ,4277,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,102.646026,0.4375, , ,STL,CL,2010, ,4519,B,C,B,20-Jun-13
0, ,, ,TRUNK,60, ,37.25624438,0.4375, , ,STL,CL,2010, ,4977,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,397.744034,0.4375, , ,STL,CL,2010, ,5071,B,F,C,20-Jun-13
0, ,, ,TRUNK,60, ,205.4995912,0.4375, , ,STL,CL,2010, ,5404,B,C,B,20-Jun-13
0, ,, ,TRUNK,60, ,7.802495763,0.4375, , ,STL,CL,2010, ,5768,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,67.68341753,0.4375, , ,STL,CL,2010, ,5794,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,263.0141813,0.4375, , ,STL,CL,2010, ,5731,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,74.60205461,0.4375, , ,STL,CL,2010, ,5580,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,103.3979955,0.4375, , ,STL,CL,2010, ,5557,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,325.1513375,0.4375, , ,STL,CL,2010, ,5310,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,175.5988025,0.4375, , ,STL,CL,2010, ,5097,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.250001899,0.4375, , ,STL,CL,2010, ,5066,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,423.9996704,0.4375, , ,STL,CL,2010, ,4813,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,24.00024585,0.4375, , ,STL,CL,2010, ,5111,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,221.9995844,0.4375, , ,STL,CL,2010, ,5173,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,18.29103345,0.4375, , ,STL,CL,2010, ,5174,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,26.40715902,0.4375, , ,STL,CL,2010, ,5173,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,375.7746722,0.4375, , ,STL,CL,2010, ,5262,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,154.9970646,0.4375, , ,STL,CL,2010, ,5094,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,32.47769702,0.4375, , ,STL,CL,2010, ,4778,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,472.5224035,0.4375, , ,STL,CL,2010, ,4738,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,6.975989283,0.4375, , ,STL,CL,2010, ,5215,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,261.3874975,0.4375, , ,STL,CL,2010, ,5268,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,7.636827395,0.4375, , ,STL,CL,2010, ,5264,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,702.4987157,0.4375, , ,STL,CL,2010, ,5137,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,118.4778896,0.4375, , ,STL,CL,2010, ,5412,B,C,B,20-Jun-13
0, ,, ,TRUNK,60, ,6.562681434,0.4375, , ,STL,CL,2010, ,5423,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,115.0794154,0.4375, , ,STL,CL,2010, ,5435,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,43.34416732,0.4375, , ,STL,CL,2010, ,5457,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,15.79003104,0.4375, , ,STL,CL,2010, ,5466,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,18.999962,0.4375, , ,STL,CL,2010, ,5461,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.369087756,0.4375, , ,STL,CL,2010, ,5451,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.130899251,0.4375, , ,STL,CL,2010, ,5448,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,20.49897474,0.4375, , ,STL,CL,2010, ,5437,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,14.87657654,0.4375, , ,STL,CL,2010, ,5419,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.371720542,0.4375, , ,STL,CL,2010, ,5412,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,6.999344721,0.4375, , ,STL,CL,2010, ,5411,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,477.0000791,0.4375, , ,STL,CL,2010, ,5384,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,636.5095781,0.4375, , ,STL,CL,2010, ,5613,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,7.990227504,0.4375, , ,STL,CL,2010, ,5714,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,742.5001504,0.4375, , ,STL,CL,2010, ,5145,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,17.03051668,0.4375, , ,STL,CL,2010, ,4784,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,281.3877379,0.4375, , ,STL,CL,2010, ,4907,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,16.58149745,0.4375, , ,STL,CL,2010, ,4859,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,575.0000026,0.4375, , ,STL,CL,2010, ,5012,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.082406405,0.4375, , ,STL,CL,2010, ,5116,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,208.1660464,0.4375, , ,STL,CL,2010, ,5364,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.376655494,0.4375, , ,STL,CL,2010, ,5691,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,3.377994185,0.4375, , ,STL,CL,2010, ,5715,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,275.4845714,0.4375, , ,STL,CL,2010, ,6324,B,C,B,20-Jun-13
0, ,, ,TRUNK,60, ,62.48235986,0.4375, , ,STL,CL,2010, ,7024,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,297.6749512,0.4375, , ,STL,CL,2010, ,7026,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,28.98084038,0.4375, , ,STL,CL,2010, ,6732,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.374043167,0.4375, , ,STL,CL,2010, ,6608,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,10.00011949,0.4375, , ,STL,CL,2010, ,6610,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,684.6369462,0.4375, , ,STL,CL,2010, ,6873,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,83.9970734,0.4375, , ,STL,CL,2010, ,7115,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,295.0000485,0.4375, , ,STL,CL,2010, ,7203,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,126.5062608,0.4375, , ,STL,CL,2010, ,7213,B,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,22.34468253,0.4375, , ,STL,CL,2010, ,7244,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,4.428842135,0.4375, , ,STL,CL,2010, ,7240,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,5.626443454,0.4375, , ,STL,CL,2010, ,7238,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,299.0197748,0.4375, , ,STL,CL,2010, ,7379,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,7.980072363,0.4375, , ,STL,CL,2010, ,7455,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,23.31128302,0.4375, , ,STL,CL,2010, ,7350,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,67.68600784,0.4375, , ,STL,CL,2010, ,7413,B,D,C,20-Jun-13
0, ,, ,TRUNK,60, ,9.000374393,0.4375, , ,STL,CL,2010, ,7611,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,19.2397015,0.4375, , ,STL,CL,2010, ,7632,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,58.0833465,0.4375, , ,STL,CL,2010, ,7781,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,33.52362993,0.4375, , ,STL,CL,2010, ,8065,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,59.58309686,0.4375, , ,STL,CL,2010, ,7909,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,42.37648022,0.4375, , ,STL,CL,2010, ,7695,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,54.50467253,0.4375, , ,STL,CL,2010, ,7730,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,56.75615115,0.4375, , ,STL,CL,2010, ,7817,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,61.67329293,0.4375, , ,STL,CL,2010, ,7830,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,40.29642225,0.4375, , ,STL,CL,2010, ,7833,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,45.49871782,0.4375, , ,STL,CL,2010, ,7826,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,54.40876772,0.4375, , ,STL,CL,2010, ,7831,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,48.67655764,0.4375, , ,STL,CL,2010, ,7847,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,19.82503931,0.4375, , ,STL,CL,2010, ,7858,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,60.53316862,0.4375, , ,STL,CL,2010, ,7872,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,66.49543525,0.4375, , ,STL,CL,2010, ,7874,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,50.99246201,0.4375, , ,STL,CL,2010, ,7807,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,66.81038526,0.4375, , ,STL,CL,2010, ,7826,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,54.33249232,0.4375, , ,STL,CL,2010, ,7895,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,62.66711075,0.4375, , ,STL,CL,2010, ,7911,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,39.74413807,0.4375, , ,STL,CL,2010, ,7927,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,47.35332554,0.4375, , ,STL,CL,2010, ,8053,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,45.81674755,0.4375, , ,STL,CL,2010, ,8147,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,30.42105292,0.4375, , ,STL,CL,2010, ,8227,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,41.2112575,0.4375, , ,STL,CL,2010, ,8482,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,38.7285922,0.4375, , ,STL,CL,2010, ,8636,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,56.17079648,0.4375, , ,STL,CL,2010, ,8566,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,50.24460796,0.4375, , ,STL,CL,2010, ,8532,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,7.999929669,0.4375, , ,STL,CL,2010, ,8487,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,34.0956445,0.4375, , ,STL,CL,2010, ,8272,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,3.367753626,0.4375, , ,STL,CL,2010, ,8065,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,3.132386428,0.4375, , ,STL,CL,2010, ,8033,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,16.59617809,0.4375, , ,STL,CL,2010, ,7937,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,35.32098387,0.4375, , ,STL,CL,2010, ,7894,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,21.48904284,0.4375, , ,STL,CL,2010, ,7852,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,3.500910081,0.4375, , ,STL,CL,2010, ,7773,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,3.042779635,0.4375, , ,STL,CL,2010, ,7771,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,28.21243788,0.4375, , ,STL,CL,2010, ,7764,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,39.24966909,0.4375, , ,STL,CL,2010, ,7760,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,37.99741907,0.4375, , ,STL,CL,2010, ,7764,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,28.54064336,0.4375, , ,STL,CL,2010, ,7808,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,3.368894439,0.4375, , ,STL,CL,2010, ,7769,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,3.130997916,0.4375, , ,STL,CL,2010, ,7768,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,26.2084898,0.4375, , ,STL,CL,2010, ,7761,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,7.608085561,0.4375, , ,STL,CL,2010, ,7754,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,11.90674761,0.4375, , ,STL,CL,2010, ,7752,A,B,B,20-Jun-13
0, ,, ,TRUNK,48, ,5.957184636,0.4375, , ,STL,CL,2010, ,7750,A,B,B,20-Jun-13
0, ,, ,TRUNK,60, ,27.08313229,0.625, , ,STL,CL,2007, ,7770,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,47.80667486,0.625, , ,STL,CL,2007, ,7894,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,107.9247245,0.625, , ,STL,CL,2007, ,8497,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,11.78867843,0.625, , ,STL,CL,2007, ,8936,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,16.99977036,0.625, , ,STL,CL,2007, ,8931,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,3.231625334,0.625, , ,STL,CL,2007, ,8933,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,3.268358743,0.625, , ,STL,CL,2007, ,8933,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,10.99808266,0.625, , ,STL,CL,2007, ,8934,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,3.765185893,0.625, , ,STL,CL,2007, ,8935,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,3.737570319,0.625, , ,STL,CL,2007, ,8935,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,10.74733376,0.625, , ,STL,CL,2007, ,8936,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,26.25037251,0.625, , ,STL,CL,2007, ,8938,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,8.389230622,0.625, , ,STL,CL,2007, ,8940,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,64.99261824,0.625, , ,STL,CL,2007, ,8944,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99981001,0.625, , ,STL,CL,2007, ,8950,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00833155,0.625, , ,STL,CL,2007, ,8954,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00027291,0.625, , ,STL,CL,2007, ,8958,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99993595,0.625, , ,STL,CL,2007, ,8965,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99996197,0.625, , ,STL,CL,2007, ,8967,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99175717,0.625, , ,STL,CL,2007, ,8969,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00808428,0.625, , ,STL,CL,2007, ,8972,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99178765,0.625, , ,STL,CL,2007, ,8975,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00833156,0.625, , ,STL,CL,2007, ,8980,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99154024,0.625, , ,STL,CL,2007, ,8773,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00845296,0.625, , ,STL,CL,2007, ,8312,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.0001517,0.625, , ,STL,CL,2007, ,8190,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99981001,0.625, , ,STL,CL,2007, ,8231,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99178765,0.625, , ,STL,CL,2007, ,8037,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,24.99055536,0.625, , ,STL,CL,2007, ,7939,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,5.509799546,0.625, , ,STL,CL,2007, ,7935,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,19.50776527,0.625, , ,STL,CL,2007, ,7932,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00008838,0.625, , ,STL,CL,2007, ,8005,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00005737,0.625, , ,STL,CL,2007, ,8269,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00005735,0.625, , ,STL,CL,2007, ,8145,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.97566465,0.625, , ,STL,CL,2007, ,7951,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.9999827,0.625, , ,STL,CL,2007, ,7925,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99974984,0.625, , ,STL,CL,2007, ,7902,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.96783336,0.625, , ,STL,CL,2007, ,7899,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00826133,0.625, , ,STL,CL,2007, ,7905,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,49.99977186,0.625, , ,STL,CL,2007, ,7888,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,50.00027884,0.625, , ,STL,CL,2007, ,7870,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,42.61797711,0.625, , ,STL,CL,2007, ,7853,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,7.37404482,0.625, , ,STL,CL,2007, ,7844,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,32.63097537,0.625, , ,STL,CL,2007, ,7623,A,B,A,20-Jun-13
0, ,, ,TRUNK,66, ,17.36820571,0.625, , ,STL,CL,2007, ,7246,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,50.00024849,0.625, , ,STL,CL,2007, ,6992,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,50.00806839,0.625, , ,STL,CL,2007, ,6912,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,49.99177701,0.625, , ,STL,CL,2007, ,6902,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,50.00839646,0.625, , ,STL,CL,2007, ,6892,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,49.99997902,0.625, , ,STL,CL,2007, ,6884,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,76.49480213,0.625, , ,STL,CL,2007, ,6889,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,46.12950056,0.625, , ,STL,CL,2007, ,6898,B,B,B,20-Jun-13
0, ,, ,TRUNK,66, ,200.6759534,0.625, , ,STL,CL,2007, ,6824,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,51.68924286,0.625, , ,STL,CL,2007, ,6674,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,15.00007368,0.625, , ,STL,CL,2007, ,6666,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,421.499784,0.625, , ,STL,CL,2007, ,6142,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,7.000314695,0.625, , ,STL,CL,2007, ,5264,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,3.775752354,0.625, , ,STL,CL,2007, ,5259,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,3.724100638,0.625, , ,STL,CL,2007, ,5256,B,D,C,20-Jun-13
0, ,, ,TRUNK,66, ,11.00005942,0.625, , ,STL,CL,2007, ,5252,B,D,C,20-Jun-13
