id,california,name,incidents,inspections,enforcement-actions,hazardous-liquid,states-of-operation-hl,inspected-miles-hl,gas-transmission,states-of-operation-gt,inspected-miles-gt,gas-gathering,states-of-operation-gg,inspected-miles-gg
30544,,OCCIDENTAL CHEMICAL CORP,,2,,TRUE,"LA,TX",33,TRUE,"NY,TX",4,,,
31228,TRUE,"OCCIDENTAL OF ELK HILLS, INC",,8,,TRUE,CA,54,TRUE,CA,24,,,
31502,,OCCIDENTAL PERMIAN LTD,,2,1,TRUE,TX,8,TRUE,"NM,TX",51,,,
39073,,OCI BEAUMONT LLC,,,,TRUE,TX,5,,,,,,
31569,,ODESSA - ECTOR POWER PARTNERS L.P,,,,,,,TRUE,TX,10,,,
31849,,OGLETHORPE POWER CORPORATION,,3,,TRUE,GA,2,TRUE,GA,5,,,
32439,,"OGP OPERATING, INC.",,,,,,,TRUE,AL,23,TRUE,AL,115
32306,,OHIO POWER COMPANY,,,,,,,TRUE,OH,1,,,
14145,,"OHIO RIVER VALLEY PIPELINE, LLC",,2,,TRUE,OH,68,,,,,,
14180,,OHIO VALLEY GAS CORP,,,,,,,TRUE,IN,57,,,
31784,,OHIO VALLEY HUB LLC,,,,,,,TRUE,IN,13,,,
32162,,OHM OPERATING,,,,,,,,,,TRUE,TX,2
32386,,OILTANKING BEAUMONT PARTNERS L.P.,,,,TRUE,TX,14,,,,,,
32613,,"OILTANKING PORT NECHES, LLC",,,,TRUE,TX,3,,,,,,
14194,,"OILTANKING, HOUSTON LP",,,,TRUE,TX,41,,,,,,
14200,,OKALOOSA COUNTY GAS DISTRICT,,,,,,,TRUE,FL,139,,,
32129,,OKLAHOMA GAS PROCESSING,,,,TRUE,OK,11,,,,,,
14210,,OKLAHOMA NATURAL GAS CO,,,1,,,,TRUE,OK,720,,,
30630,,"OKTEX PIPELINE COMPANY, LLC",,9,7,,,,TRUE,"NM,OK,TX",116,,,
32204,,"OLD RIVER PIPELINE, LLC.",,,,,,,TRUE,TX,9,,,
31341,,OLIKTOK PIPELINE COMPANY,,7,2,TRUE,AK,28,,,,,,
30781,,OLYMPIC PIPE LINE COMPANY,,33,4,TRUE,"OR,WA",408,,,,,,
31920,,"OMIMEX CANADA, LTD.",,7,3,,,,TRUE,MT,16,,,
848,,"OMIMEX ENERGY, INC",,,,,,,,,,TRUE,MI,57
30629,,"ONEOK FIELD SERVICES COMPANY, L.L.C.",,,2,,,,TRUE,OK,100,TRUE,"KS,OK",87
31533,,"ONEOK GAS GATHERING, LLC",,,,,,,,,,TRUE,OK,3
31532,,"ONEOK GAS STORAGE, LLC",,,,,,,TRUE,OK,42,,,
31286,,"ONEOK GAS TRANSPORTATION, LLC",,,1,,,,TRUE,OK,2417,,,
32109,,"ONEOK NGL PIPELINE, LLC",,87,19,TRUE,"IA,IL,IN,KS,MO,NEOK,TX",7218,TRUE,KS,2,,,
31582,,"ONEOK ROCKIES MIDSTREAM, LLC",,20,5,TRUE,"MT,ND",130,TRUE,"MT,ND,WY",39,TRUE,ND,2
31534,,"ONEOK TEXAS GAS STORAGE, LLC",,,,,,,TRUE,TX,11,,,
30575,,ONEOK TRANSMISSION COMPANY,,,,,,,TRUE,TX,97,,,
31531,,"ONEOK WESTEX TRANSMISSION, LLC",,,,,,,TRUE,TX,2214,,,
31830,,"ONYX NATURAL GAS, L.C.",,,,,,,,,,TRUE,TX,13
1031,,ONYX PIPELINE CO,,,,,,,TRUE,TX,65,,,
31765,,OPTIGAS INC,,,,,,,TRUE,TX,5,TRUE,"LA,TX",4
14330,,ORANGE & ROCKLAND UTILITY INC,,,,,,,TRUE,NY,1,,,
14356,,"ORBIT GAS TRANSMISSION, INC.",,,,,,,TRUE,KY,7,TRUE,KY,1
31390,,OREGON STEEL MILLS,,,,,,,TRUE,OR,1,,,
31245,,OREMET-WAH-CHANG,,,,,,,TRUE,OR,5,,,
14391,,"OSAGE PIPE LINE COMPANY, LLC",,,,TRUE,"KS,OK",136,,,,,,
31450,,"OSBORN, W B OIL & GAS OPERATIONS",,,,,,,,,,TRUE,TX,3
31651,,OSPREY PETROLEUM CO INC,,,,,,,,,,TRUE,TX,5
14410,,OWATONNA PUBLIC UTILITIES,,,,,,,TRUE,MN,5,,,
32259,,OWENS-ILLINOIS,,,,,,,TRUE,IN,1,,,
32277,,OXEA CORPORATION,,,,TRUE,TX,51,,,,,,
32602,TRUE,OXY USA INC,,7,,TRUE,CA,6,,,,TRUE,CA,4
38889,,OXY USA INC - SOUTH TEXAS,,,,,,,TRUE,TX,3,TRUE,TX,23
31219,,OZARK GAS GATHERING LLC,,,,,,,TRUE,AR,1,TRUE,AR,2
14435,,OZARK GAS TRANSMISSION SYSTEM,,12,4,,,,TRUE,"AR,MO,OK",526,,,
31381,,OZONA RESIDUE SYSTEM CO,,,,,,,TRUE,TX,6,,,
31890,,P B ENERGY STORAGE SERVICES INC.,,5,3,TRUE,TX,137,TRUE,TX,24,,,
32262,,"PAA NATURAL GAS STORAGE, LLC",,8,2,,,,TRUE,"AL,LA,MI,MS",171,TRUE,MI,6
999,TRUE,"PACIFIC COAST ENERGY COMPANY, LP",,4,4,TRUE,CA,4,,,,TRUE,CA,8
15007,TRUE,PACIFIC GAS & ELECTRIC CO,,1,,,,,TRUE,CA,5751,TRUE,CA,4
31695,,PACIFIC MARKETING AND TRANSPORTATION LLC,,,,TRUE,TX,72,,,,,,
31295,TRUE,PACIFIC OPERATORS OFFSHORE,,10,6,TRUE,CA,6,TRUE,CA,6,,,
31325,TRUE,PACIFIC PIPELINE SYSTEM LLC,,,,TRUE,CA,339,,,,,,
31885,,PACIFIC TERMINALS LLC,,,,TRUE,TX,68,,,,,,
32494,,PADUCAH POWER SYSTEM,,,,,,,TRUE,KY,16,,,
15036,,PAISANO TRANSMISSION CO,,,,,,,,,,TRUE,TX,5
15033,,PAIUTE PIPELINE CO,,26,2,,,,TRUE,NV,860,,,
32338,,"PAL ENERGY, LLC",,,,,,,TRUE,OK,8,,,
31511,,PALADIN ENERGY PARTNERS LLC,,,,,,,TRUE,CO,11,,,
31434,,PALMER PETROLEUM INC,,,,TRUE,AL,9,,,,,,
15105,,PANHANDLE EASTERN PIPELINE CO,,57,14,,,,TRUE,"IL,IN,KS,MI,MO,OHOK",6002,,,
31995,,"PANTHER INTERSTATE PIPELINE ENERGY, LLC",,,,,,,,,,TRUE,"OC(B),TX",57
31994,,"PANTHER PIPELINE, LTD.",,4,2,TRUE,TX,385,,,,TRUE,TX,61
26136,TRUE,PARAMOUNT PETROLEUM CORP,,3,1,TRUE,CA,130,TRUE,CA,9,,,
32326,,PARKWAY LLC,,,,,,,TRUE,MS,58,,,
32331,,"PASADENA REFINING SYSTEM, INC.",,,,TRUE,TX,16,,,,,,
32548,,PATARA OIL & GAS LLC,,,,,,,TRUE,CO,2,TRUE,UT,2
32134,,PATRIOTS ENERGY GROUP,,,,,,,TRUE,SC,54,,,
32557,,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",,3,,,,,TRUE,"NJ,PA",3,,,
31215,,PCS NITROGEN FERTILIZER LP,,,,TRUE,LA,1,TRUE,LA,3,,,
15444,,"PDC MOUNTAINEER, LLC",,,,,,,TRUE,WV,6,TRUE,"PA,WV",7
32041,,PEAK GAS GATHERING L.P.,,,,,,,,,,TRUE,TX,1
32472,,"PECAN PIPELINE (NORTH DAKOTA), INC.",,,,,,,TRUE,ND,76,,,
32286,,PECAN PIPELINE COMPANY,,,,,,,TRUE,TX,5,TRUE,TX,3
15462,,PECO ENERGY CO,,,,,,,TRUE,PA,31,,,
32485,,PECOS PIPELINE LLC,,,,,,,,,,TRUE,TX,19
31255,,"PEDESTAL OIL COMPANY, INC",,,,,,,,,,TRUE,OK,4
31453,,PEI POWER CORP,,1,2,,,,TRUE,PA,24,,,
15208,,PELICAN RESERVE PIPELINE CO,,,,,,,TRUE,TX,2,TRUE,TX,1
32376,,"PELICAN TRANSMISSION, LLC",,,,,,,TRUE,TX,5,,,
31738,,PENN VIRGINIA OIL AND GAS CORPORATION,,,,,,,TRUE,MS,10,TRUE,TX,3
15329,,PEOPLES GAS LIGHT & COKE CO,,,,,,,TRUE,IL,423,,,
15348,,PEOPLES GAS SYSTEM INC,,,,,,,TRUE,FL,168,,,
15350,,PEOPLES NATURAL GAS COMPANY LLC,,,,,,,TRUE,PA,315,TRUE,PA,165
15476,,PEOPLES TWP LLC,,,,,,,TRUE,PA,10,,,
32160,,"PEREGRINE PIPELINE, L.P.",,,,,,,TRUE,TX,15,TRUE,TX,33
31922,,PERRYVILLE ENERGY PARTNERS,,,,,,,TRUE,LA,1,,,
30848,,PETRO-CHEM OPERATING CO.,,,,,,,,,,TRUE,AR,3
31135,TRUE,PETRO-DIAMOND TERMINAL COMPANY,,,,TRUE,CA,1,,,,,,
30868,,PETRO-HUNT CORPORATION,,,,,,,,,,TRUE,TX,5
32108,,PETROHAWK OPERATING COMPANY,,,,,,,,,,TRUE,NM,1
99043,,PETROLEUM FUEL AND TERMINAL COMPANY,,,,TRUE,MD,3,,,,,,
15454,,PETROLEUM FUELS CO,,,,,,,TRUE,"NM,TX",43,TRUE,TX,46
20160,,"PETROLOGISTICS OLEFINS, LLC",,,,TRUE,"LA,TX",467,TRUE,LA,25,,,
32652,,PETROSANTANDER (USA) INC.,,4,,TRUE,KS,14,,,,,,
31156,,"PGPL, LC",,,,,,,TRUE,TX,1,,,
15469,,PHILADELPHIA GAS WORKS,,,,,,,TRUE,PA,2,,,
32135,TRUE,PHILLIPS 66 COMPANY - LOS ANGELES REFINERY,,,,TRUE,CA,13,,,,,,
15485,,PHILLIPS 66 COMPANY - SWEENY REFINERY,,,,TRUE,TX,252,TRUE,TX,66,,,
31684,TRUE,PHILLIPS 66 PIPELINE LLC,,264,50,TRUE,"CA,CO,ID,IL,KS,LAMO,MT,NJ,NM,OK,TXUT,WA,WY",10040,TRUE,"CA,LA,TX",64,,,
30952,,PHILLIPS UTILITY GAS CORPORATION,,,,,,,TRUE,TX,5,,,
905,,PHOENIX HYDROCARBONS OPERATING CORP,,,,,,,,,,TRUE,TX,4
15518,,PIEDMONT NATURAL GAS CO INC,,2,,,,,TRUE,"NC,SC,TN",2771,,,
32039,,PIMALCO GAS,,,,,,,TRUE,AZ,0,,,
15589,,PINE PIPELINE INC,,,,,,,TRUE,LA,17,,,
967,,"PINEDALE NATURAL GAS, INC",,,,,,,TRUE,WY,7,,,
31902,,"PINNACLE GAS PRODUCERS, LLC",,,,,,,,,,TRUE,OH,1
31165,,"PINNACLE GAS TREATING, INC.",,,,,,,TRUE,TX,17,TRUE,TX,5
31832,,PINNACLE WEST ENERGY,,,,,,,TRUE,AZ,1,,,
32301,,PIONEER AMERICAS LLC DOING BUSINESS AS OLIN CHLOR ALKALI PRO,,,,,,,TRUE,LA,6,,,
15602,,PIONEER NATURAL RESOURCES,,,,,,,TRUE,TX,6,,,
31164,,"PIONEER NATURAL RESOURCES, USA, INC.",,,,,,,TRUE,TX,10,TRUE,TX,22
31811,,"PIPELINE OPERATORS OF TEXAS, LLC",,,,,,,TRUE,TX,13,,,
31721,,PIPELINE TECHNOLOGY,,,,TRUE,LA,28,,,,,,
15915,,"PIPELINES OF PUERTO RICO INCD, THE",,8,6,TRUE,PR,10,,,,,,
32037,,"PITT LANDFILL GAS, LLC",,,,,,,TRUE,NC,3,TRUE,NC,3
15645,,PLACID PIPELINE COMPANY LLC,,,,TRUE,LA,9,TRUE,LA,2,,,
26085,TRUE,"PLAINS MARKETING, L.P.",,22,2,TRUE,"AL,AZ,CA,LA,MI,OHSC,TX",415,,,,,,
300,TRUE,"PLAINS PIPELINE, L.P.",,138,23,TRUE,"AL,CA,CO,IL,KS,LAMS,MT,ND,NE,NM,OKSD,TX,UT,WY",6437,,,,,,
32169,,PLAINS PRODUCTS TERMINALS LLC,,2,2,TRUE,TX,8,,,,,,
15652,,"PLAINS, CITY OF",,,,,,,TRUE,TX,9,,,
15674,,PLANTATION PIPE LINE CO,,87,5,TRUE,"AL,GA,LA,MS,NC,SCTN,VA",3173,,,,,,
32390,,"PLATINUM ETHANOL, LLC",,,,,,,TRUE,IA,22,,,
31646,,PLATTE RIVER POWER AUTHORITY,,,,,,,TRUE,CO,16,,,
32373,,"PLYMOUTH ENERGY, LLC",,,,,,,TRUE,IA,8,,,
32290,,POET BIOREFINING - JEWELL,,,,,,,TRUE,IA,10,,,
31612,,POGO PRODUCING CO,,,,,,,,,,TRUE,"LA,NM",10
31257,,"PONDEROSA GATHERING, LLC",,,,,,,,,,TRUE,TX,1
15790,,PONTCHARTRAIN NATURAL GAS SYSTEM,,,,,,,TRUE,LA,2,,,
31145,,PORTLAND NATURAL GAS TRANSMISSION SYSTEM,,10,3,,,,TRUE,"ME,NH,VT",188,,,
15786,,PORTLAND PIPE LINE CORPORATION,,18,6,TRUE,"ME,NH,VT",332,,,,,,
31963,,POTATO HILLS GAS GATHERING SYSTEM,,,,,,,TRUE,OK,11,,,
8166,,PPL INTERSTATE ENERGY CO,,10,2,TRUE,PA,49,TRUE,PA,39,,,
15815,,PRAIRIE PIPELINE CO,,,,,,,,,,TRUE,TX,7
38908,,"PRAIRIELAND PIPELINE, LLC",,,,,,,TRUE,IL,5,,,
20044,TRUE,"PRAXAIR, INC",,11,7,,,,TRUE,"CA,IN,LA,MI,NY,TX",327,,,
31742,,PREMCOR PIPELINE COMPANY,,6,3,TRUE,TX,248,,,,,,
32123,,PRINCE GEORGES COUNTY GOVERNMENT,,,,,,,TRUE,MD,2,,,
1045,,PRINCESS THREE CORPORATION,,,,,,,,,,TRUE,TX,2
31869,,"PRISM GAS SYSTEMS I, L.P.",,,,TRUE,TX,40,,,,TRUE,TX,13
31411,,PROVIDENCE PARTNERS LLC,,,,,,,,,,TRUE,TX,35
15900,,PRUET PRODUCTION CO,,,,,,,,,,TRUE,MS,2
38936,,"PSI MIDSTREAM, LLC",,,,,,,,,,TRUE,LA,11
15931,,PUBLIC SERVICE CO OF COLORADO,,,,,,,TRUE,CO,2104,TRUE,CO,1
15938,,PUBLIC SERVICE CO OF NORTH CAROLINA,,,,,,,TRUE,NC,589,,,
15952,,PUBLIC SERVICE ELECTRIC & GAS CO,,1,,,,,TRUE,NJ,62,,,
22189,,PUGET SOUND ENERGY,,13,1,,,,TRUE,WA,27,,,
32534,,"PULSE ENERGY SYSTEMS, LLC",,,,,,,TRUE,IN,0,,,
31208,,PVR CHEROKEE GAS PROCESSING LLC,,,,,,,,,,TRUE,OK,4
31585,,"PVR GAS GATHERING, LLC",,,,,,,TRUE,"OK,TX",10,,,
31209,,PVR GAS PROCESSING LLC,,,,,,,TRUE,"OK,TX",28,TRUE,OK,4
2756,,"PVR HAMLIN, L.P.",,,,,,,TRUE,TX,1,,,
32668,,"PVR MARCELLUS GAS GATHERING, LLC",,,,,,,TRUE,PA,37,TRUE,PA,9
32004,,QEP FIELD SERVICES COMPANY,,19,4,TRUE,"ND,UT,WY",92,TRUE,"LA,WY",23,TRUE,LA,1
32003,,QEP MARKETING COMPANY,,4,4,,,,TRUE,WY,18,,,
32309,,"QUALITY NATURAL GAS, LLC",,1,,,,,,,,TRUE,KY,8
32228,,"QUANTUM RESOURCES MANAGEMENT, LLC",,,,,,,,,,TRUE,TX,54
12876,,QUESTAR GAS COMPANY,,,,,,,TRUE,"ID,UT,WY",819,,,
12874,TRUE,QUESTAR PIPELINE COMPANY,,51,8,,,,TRUE,"AZ,CA,CO,NM,UT,WY",2648,,,
32167,,QUICKSILVER RESOURCES INC,,,,TRUE,TX,26,TRUE,TX,17,,,
17090,,RATON GAS TRANSMISSION CO,,8,2,,,,TRUE,"CO,NM",23,,,
32340,,"RAYWOOD GAS PLANT, LLC",,,,TRUE,TX,4,TRUE,TX,19,TRUE,TX,3
32292,,RED CEDAR GATHERING COMPANY,,,,,,,TRUE,CO,5,TRUE,CO,13
39001,,"REEF EXPLORATION, LP",,,,,,,,,,TRUE,TX,1
32219,,REEF INTERNATIONAL LLC,,,,,,,TRUE,TX,8,,,
31852,,REGENCY FIELD SERVICES LLC,2,,,TRUE,TX,34,,,,TRUE,"KS,LA,TX",44
32335,,REGENCY INTRASTATE GAS LP,,,,,,,TRUE,LA,451,,,
32355,,REGENCY LIQUIDS PIPELINE LLC,,,,TRUE,LA,40,,,,,,
31769,,RENAISSANCE PIPELINE COMPANY,,,,,,,TRUE,MI,9,,,
32681,,"RENEWCO-MEADOW BRANCH, LLC",,,,,,,TRUE,TN,9,,,
31800,,RENOVAR ENERGY CORP,,,,,,,TRUE,"LA,TX",16,,,
32141,,RESOLUTE NATURAL RESOURCES COMPANY,,4,2,TRUE,"CO,UT",28,TRUE,UT,7,,,
17325,,RICHARDSON FUELS INC,,3,,TRUE,TX,69,TRUE,TX,2,TRUE,TX,11
17360,,"RICHMOND, CITY OF",,31,19,,,,TRUE,VA,0,,,
14225,,RINGWOOD GATHERING CO,,,,,,,TRUE,OK,8,,,
31551,,"RIO VISTA ENERGY PARTNERS, LP",,1,1,TRUE,TX,33,,,,,,
32450,,"ROADRUNNER PIPELINE, L.L.C.",,1,,TRUE,"NM,TX",69,,,,,,
17540,,ROANOKE GAS CO,,,,,,,TRUE,VA,66,,,
31838,,"ROBIN OF PERRYTON, CORPORATION",,,,,,,,,,TRUE,TX,1
17570,,ROCHESTER GAS & ELECTRIC CORP,,,,,,,TRUE,NY,106,,,
32440,,ROCKFORD CORPORATION,,,,,,,TRUE,AK,14,,,
32163,,ROCKIES EXPRESS PIPELINE LLC,,40,6,,,,TRUE,"CO,IL,IN,KS,MO,NEOH,WY",1698,,,
17620,,ROCKY MOUNTAIN NATURAL GAS CO INC,,1,,,,,TRUE,CO,535,,,
31666,,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC",,32,2,TRUE,"CO,NE,SD,UT,WY",1678,,,,,,
32628,,ROOSTH PRODUCTION COMPANY,,,,,,,,,,TRUE,TX,2
31476,,ROSE ROCK MIDSTREAM L.P.,,24,9,TRUE,"KS,OK",413,,,,,,
17681,,ROSEBURG FOREST PRODUCTS CO,,,,,,,TRUE,OR,3,,,
32203,TRUE,ROSETTA RESOURCES,,4,1,,,,TRUE,CA,4,TRUE,CA,7
31108,,"ROYAL PRODUCTION CO., INC.",,,,,,,,,,TRUE,TX,6
31656,,RUTHERFORD OIL CORP,,,,,,,,,,TRUE,TX,10
32671,,"RW GATHERING, LLC",,,,,,,,,,TRUE,PA,1
32661,,"RYCKMAN CREEK RESOURCES, LLC",,1,,,,,TRUE,WY,9,,,
32451,,SABINE OIL & GAS LLC,,,,,,,,,,TRUE,TX,4
18012,,SABINE PIPELINE LLC,,3,1,,,,TRUE,"LA,TX",132,,,
31250,,"SABINE VALLEY PIPELINE, INC",,,,,,,,,,TRUE,TX,1
30749,TRUE,SACRAMENTO MUNICIPAL UTILITY DISTRICT,,12,1,,,,TRUE,CA,76,,,
32617,,"SADDLE BUTTE PIPELINE, LLC",,,,TRUE,ND,17,,,,,,
32125,,SALMON RESOURCES LTD.,,3,4,TRUE,CO,6,,,,,,
31528,,SALT PLAINS STORAGE INC,,,,,,,TRUE,OK,42,,,
30963,,"SALTVILLE GAS STORAGE COMPANY, LLC",,4,,,,,TRUE,VA,32,,,
32675,,"SAMSON EXPLORATION, LLC",,,,,,,,,,TRUE,TX,2
30056,,SAMSON RESOURCES COMPANY,,,,,,,,,,TRUE,"CO,TX",5
32272,,SAN ANTONIO PIPELINE CORPORATION,,,,TRUE,TX,14,,,,,,
18112,TRUE,SAN DIEGO GAS & ELECTRIC CO,,,,,,,TRUE,CA,234,,,
31961,,SAN FELIPE PIPELINE L.P.,,,,,,,,,,TRUE,TX,109
31491,,SANCHEZ OIL & GAS CORP,,,,,,,TRUE,TX,14,,,
31471,,"SANDRIDGE CO2, LLC",,,,TRUE,TX,185,,,,,,
38942,,"SANDRIDGE ONSHORE, LLC",,,,TRUE,TX,7,,,,TRUE,TX,2
31768,,SANTEE COOPER - RAINEY GENERATING STATION,,7,4,,,,TRUE,"GA,SC",3,,,
21359,,SASOL NORTH AMERICA,,,,TRUE,LA,17,TRUE,LA,3,,,
31472,,SCISSORTAIL ENERGY LLC,,,,,,,TRUE,OK,55,TRUE,OK,41
18152,,SEA ROBIN PIPELINE CO,,11,4,,,,TRUE,"LA,OC(B)",975,,,
32623,,"SEACOAST GAS TRANSMISSION, LLC",,,,,,,TRUE,FL,24,,,
39004,,SEADRIFT COKE LP,,,,,,,TRUE,TX,0,,,
26086,,SEADRIFT PIPELINE CORP,,,,TRUE,TX,987,,,,,,
18156,,SEADRIFT PIPELINE CORP,,,,,,,TRUE,TX,247,,,
31068,TRUE,SEAL BEACH GAS PROCESSING VENTURE,,7,1,,,,TRUE,CA,1,TRUE,CA,3
30585,,SELKIRK COGEN PROJECT,,,,,,,TRUE,NY,2,,,
18472,,SEMCO ENERGY GAS COMPANY,,,,,,,TRUE,MI,101,,,
18473,,SEMCO PIPELINE CO,,,,,,,TRUE,MI,50,,,
32166,,"SEMGAS, L.P.",,,,,,,TRUE,KS,3,TRUE,TX,14
31776,,SEMINOLE GAS COMPANY,,2,2,TRUE,TN,3,TRUE,"KY,NE,OK",17,TRUE,OK,12
32378,,"SENECA POWER PARTNERS, L.P.",,,,,,,TRUE,NY,11,,,
18201,TRUE,SENECA RESOURCES CORP,,1,,TRUE,CA,8,TRUE,CA,23,TRUE,CA,8
38905,,SENECA RESOURCES EAST DIVISION,,,,,,,,,,TRUE,PA,7
18092,TRUE,"SFPP, LP",,108,14,TRUE,"AZ,CA,NM,NV,OR,TX",2868,,,,,,
38916,,SG INTERESTS,,,,,,,TRUE,CO,4,,,
32375,,"SG RESOURCES MISSISSIPPI, LLC",,1,,,,,TRUE,"AL,MS",59,,,
18275,,SHELL CHEMICAL CO,,,,TRUE,AL,13,,,,,,
30765,TRUE,SHELL OIL PRODUCTS COMPANY,,2,,TRUE,CA,7,TRUE,CA,2,,,
31174,TRUE,"SHELL PIPELINE CO., L.P.",,64,11,TRUE,"CA,IL,KY,LA,MS,OC(B)TN,TX,WI",4490,,,,,,
18273,,SHELL PIPELINE CORP,,2,,,,,TRUE,"LA,TX",62,TRUE,OC(B),224
18286,,SHELL WESTERN E & P INC - CENTRAL DIV,,,,,,,TRUE,AL,36,TRUE,"AL,AL",76
32348,,SHELL WESTERN E&P,,,,,,,,,,TRUE,TX,16
18292,,SHENANDOAH GAS CO,,,,,,,TRUE,VA,24,,,
31689,,SHERWIN ALUMINA COMPANY,,,,,,,TRUE,TX,2,,,
32627,,SHORELINE OFFSHORE LLC,,,,,,,TRUE,LA,7,,,
32343,,"SHOW ME ETHANOL, LLC",,,,,,,TRUE,MO,5,,,
32329,,"SIEMENS INDUSTRY, INC",,,,,,,TRUE,SC,16,,,
32195,TRUE,"SIGNAL HILL PETROLEUM, INC.",,,,TRUE,CA,1,,,,,,
32054,TRUE,SILICON VALLEY POWER,,8,6,,,,TRUE,CA,2,,,
31605,,"SILVER CREEK OIL & GAS, LLC",,,,,,,,,,TRUE,TX,23
32663,,SIMCON OIL & GAS CORP,,,,,,,,,,TRUE,WV,5
15156,,SINCLAIR TRANSPORTATION COMPANY,,51,8,TRUE,"CO,IA,KS,MO,WY",998,,,,,,
18336,,SIOUX CENTER MUNICIPAL GAS UTILITY,,,,,,,TRUE,IA,5,,,
31640,,SIOUX CITY BRICK AND TILE,,,,,,,TRUE,IA,1,,,
32357,,SIOUX FALLS REGIONAL SANITARY LANDFILL,,,,,,,TRUE,SD,11,,,
18340,,SIPCO GAS TRANSMISSION CORP,,,,,,,TRUE,TX,1,,,
32651,,SLEEPY HOLLOW OIL AND GAS,,,,,,,TRUE,MT,0,TRUE,MT,106
31368,,SMARR ENERGY FACILITY,,,,,,,TRUE,GA,1,,,
17215,,SMITH PRODUCTION INC (EX - RENRAG INC),,,,,,,,,,TRUE,TX,2
18380,,SOCORRO NATURAL GAS CO,,,,,,,TRUE,NM,38,,,
32509,,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC",,,,,,,TRUE,PA,11,TRUE,PA,12
18388,,SOMERSET GAS SERVICE,,,,,,,TRUE,KY,54,TRUE,KY,93
18383,,SOMOCO INC,,,,,,,,,,TRUE,MI,2
31980,,"SOTEX FUELS,LLC.",,,,,,,TRUE,TX,4,TRUE,TX,9
630,,SOURCEGAS ARKANSAS INC.,,,,,,,TRUE,AR,817,TRUE,AR,27
10030,,SOURCEGAS LLC,,1,,,,,TRUE,"CO,NE,WY",2042,,,
2688,,SOUTH ALABAMA GAS DISTRICT,,,,,,,TRUE,AL,103,,,
18408,,SOUTH CAROLINA ELECTRIC & GAS CO,,,,,,,TRUE,SC,448,,,
25169,,SOUTH CAROLINA PIPELINE CORP,,1,2,,,,TRUE,SC,1978,,,
30024,,SOUTH DAKOTA INTRASTATE PIPELINE CO.,,,,,,,TRUE,SD,178,,,
18440,,SOUTH JERSEY GAS CO,,,,,,,TRUE,NJ,123,,,
31647,,SOUTH SHORE PIPELINE CO LLC,,,,,,,TRUE,TX,31,,,
99037,,SOUTH WILMINGTON-PIPELINE,,4,2,TRUE,NC,14,,,,,,
31882,,"SOUTHCROSS ALABAMA GATHERING SYSTEM, L.P.",,,,,,,TRUE,AL,22,TRUE,AL,3
32626,,SOUTHCROSS ALABAMA PIPELINE LLC,,,,,,,TRUE,AL,374,,,
31595,,SOUTHCROSS CCNG GATHERING LTD,,,,,,,TRUE,TX,8,TRUE,TX,19
31594,,SOUTHCROSS CCNG TRANSMISSION LTD,,,,,,,TRUE,TX,423,,,
32444,,SOUTHCROSS GATHERING LTD.,,,,,,,TRUE,TX,3,TRUE,TX,1
31557,,"SOUTHCROSS GULF COAST TRANSMISSION, LTD",,,,,,,TRUE,TX,71,TRUE,TX,58
31881,,"SOUTHCROSS MISSISSIPPI INDUSTRIAL GAS SALES, L.P.",,,,,,,TRUE,MS,12,,,
31880,,"SOUTHCROSS MISSISSIPPI PIPELINE, L.P.",,,,,,,TRUE,MS,417,TRUE,MS,6
32445,,SOUTHCROSS NGL PIPELINE LTD.,,,,TRUE,TX,22,,,,,,
18456,,SOUTHEAST ALABAMA GAS DISTRICT,,,,,,,TRUE,AL,622,,,
32653,,SOUTHEAST GAS TRANSMISSION,,,,,,,TRUE,"LA,MS",78,,,
32341,,"SOUTHEAST SUPPLY HEADER, LLC",,9,2,,,,TRUE,"AL,LA,MS",286,,,
32508,,"SOUTHEASTERN KANSAS PIPELINE & TRANSMISSION CO, LLC",,,,,,,TRUE,KS,26,,,
18465,,SOUTHEASTERN NATURAL GAS CO,,,,,,,,,,TRUE,OH,3
18484,TRUE,SOUTHERN CALIFORNIA GAS CO,,,,,,,TRUE,CA,3526,,,
31724,,SOUTHERN COMPANY,,2,,,,,TRUE,"AL,GA,MS",66,,,
32175,,"SOUTHERN DOME, LLC",,,,,,,TRUE,OK,10,TRUE,OK,2
18499,,SOUTHERN GAS TRANSMISSION CO,,,,,,,TRUE,AL,50,,,
38907,,SOUTHERN ILLINOIS POWER COOPERATIVE,,,,,,,TRUE,IL,5,,,
18508,,SOUTHERN INDIANA GAS & ELECTRIC CO,,,,,,,TRUE,IN,148,,,
30992,,"SOUTHERN MISSOURI GAS COMPANY, L.P.",,,,,,,TRUE,MO,207,,,
18516,,SOUTHERN NATURAL GAS CO,,109,10,,,,TRUE,"AL,FL,GA,LA,MS,SCTN,TX",7074,,,
31711,,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC",,65,8,,,,TRUE,"CO,KS,MO,NE,OK,TXWY",5840,,,
18526,,"SOUTHERN UNION GAS SERVICES, LTD",,5,,TRUE,"NM,TX",50,TRUE,"NM,TX",62,,,
32256,,SOUTHERN UNION INTRASTATE GAS PIPELINE,,,,,,,TRUE,TX,11,,,
